Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Eigen Constructor Time,CSF2 Constructor Time,CSF3 Constructor Time,Eigen InnerIterator Time,CSF2 InnerIterator Time,CSF3 InnerIterator Time,Eigen Scalar Multiplication Time,CSF2 Scalar Multiplication Time,CSF3 Scalar Multiplication Time,Eigen Vector Multiplication Time,CSF2 Vector Multiplication Time,CSF3 Vector Multiplication Time,Eigen Memory Usage,CSF2 Memory Usage,CSF3 Memory Usage,Eigen Transpose Time,CSF2 Transpose Time, CSF3 Transpose Time, Eigen Matrix Multiplication Time, CSF2 Matrix Multiplication Time, CSF3 Matrix Multiplication Time
160.000000, 1107.000000, 1107.000000, 5664.000000, 0.995320, 0.004622,28292563,5276476,14253954,20,2254523,2217325,21,3168142,3026963,858788,2779337,2526663,14709820,4994087,1308433,8118038,32118635,32710481,763608719,3002226694,3090513639,
160.000000, 1107.000000, 1107.000000, 5664.000000, 0.995320, 0.004622,28331965,5542446,14275214,20,2206314,2158286,20,3063119,3032934,994668,2742400,2593325,14709820,4994087,1308433,8361876,29860445,34131262,787362841,3001960967,3100599964,
160.000000, 1107.000000, 1107.000000, 5664.000000, 0.995320, 0.004622,29016313,5259796,14219300,40,2342334,2189253,30,3130813,2958397,1049729,2840821,2872278,14709820,4994087,1308433,7690232,30711899,32496579,765581665,3020567169,3098467354,
160.000000, 1107.000000, 1107.000000, 5664.000000, 0.995320, 0.004622,29793201,5186380,26037619,20,2230139,2154319,20,3065524,2955642,882242,2789887,2452247,14709820,4994087,1308433,8153884,30607587,35855431,764380688,3004709397,3094831974,
160.000000, 1107.000000, 1107.000000, 5664.000000, 0.995320, 0.004622,29289345,5168367,14307182,21,2199602,2184785,20,3184551,2945373,864839,2683471,2482071,14709820,4994087,1308433,8255801,32821947,33116357,763429701,2996986484,3099663512,
160.000000, 1107.000000, 1107.000000, 5664.000000, 0.995320, 0.004622,29473643,5201439,14513081,20,2404279,2188782,130,3039386,3062959,1156606,2701424,2477273,14709820,4994087,1308433,8204047,33568698,34702242,763222529,3003122031,3092374868,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,140478,89986,191652,20,25778,26088,20,31979,34904,22591,30907,46185,159164,61342,20149,16149,343682,345265,1006720,3879660,3821313,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,164512,101637,207401,20,29394,27470,20,35385,38150,7203,30927,31898,159164,61342,20149,17141,384687,366864,970063,3991505,3801035,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,145467,93031,195459,30,26258,27070,20,35676,45373,6492,31217,32309,159164,61342,20149,17352,346768,372805,960545,3957643,3933800,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,157670,92290,198936,20,26609,27450,20,34223,35615,6863,31147,32430,159164,61342,20149,16761,349422,367806,1014254,3956741,3802719,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,153132,95395,199066,20,26538,27541,20,33772,35785,6542,31308,31858,159164,61342,20149,23102,344874,378225,1057313,3994250,3824048,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,154574,90747,192614,20,28542,27280,191,37559,40274,9106,31598,32250,159164,61342,20149,15900,341177,383174,967257,3998698,3748668,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,190700,147381,306804,20,27611,31128,20,54871,39944,6603,33902,32460,159164,61342,20149,32349,422466,391379,1009736,4004990,3792770,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,230093,93371,391209,20,26338,42358,20,56003,36648,9918,46535,34313,159164,61342,20149,27400,382453,410855,1137620,4099323,4039643,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,228029,160265,319227,40,44632,27591,20,34283,36397,6332,46495,32630,159164,61342,20149,31367,491103,414061,1905421,5385517,4009158,
161.000000, 115.000000, 115.000000, 421.000000, 0.961739, 0.031834,248777,189979,381592,20,44031,44792,30,60562,63928,9047,41186,47347,159164,61342,20149,125190,519705,571750,1904009,5942811,5600432,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,383595,207381,485141,20,63046,65200,20,85678,84876,16791,75700,79236,411444,151649,46259,44993,831027,849191,4334936,15481861,15142156,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,420062,219744,471316,20,64950,66022,30,91208,89114,55672,76711,75018,411444,151649,46259,46505,833361,869918,3970337,15728994,15039338,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,399033,280385,470956,20,67004,67655,30,86258,84456,17091,76611,77593,411444,151649,46259,44001,800662,889945,3856107,15596942,15025222,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,394115,212591,482577,30,64308,69077,20,83143,85307,16881,77242,76621,411444,151649,46259,44612,805881,898462,3889497,15613923,15159428,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,393453,209886,481525,20,65270,65611,20,81569,85648,16741,76781,74977,411444,151649,46259,44712,811181,910383,3917589,15490648,15050628,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,380640,208213,476416,20,65580,65580,20,84876,89364,21380,76941,80518,411444,151649,46259,45633,796333,941360,3876704,15687348,15170088,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,418970,208433,480243,20,64519,66232,20,80889,87901,16560,76781,75669,411444,151649,46259,44642,812193,888383,3877666,15577497,15094139,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,410054,210547,469623,20,68166,66051,20,88102,85447,20087,77673,79416,411444,151649,46259,55892,807444,984308,3953064,15670327,15098025,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,414291,206540,475854,20,64358,68596,20,90055,86769,39382,77061,80047,411444,151649,46259,45243,854590,924649,3893896,15600499,15090041,
162.000000, 185.000000, 185.000000, 1005.000000, 0.973557, 0.029364,445960,220015,486995,20,65841,65821,20,79155,89304,23544,76681,75578,411444,151649,46259,48259,801543,910714,4022482,15739785,15444031,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,558616,215235,564648,21,84115,86750,20,130660,112607,24756,103009,104762,560740,196344,54936,66392,985862,1012881,5993394,24427960,23555638,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,639626,237276,521177,20,85317,87190,20,115632,115432,32099,104412,105133,560740,196344,54936,110773,993205,1053466,6098788,24487139,23507710,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,578573,232717,524253,20,85276,88192,20,112958,112056,22912,102348,106506,560740,196344,54936,63056,982986,1075266,6132600,24397695,23458209,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,584193,219293,525316,20,85878,87561,20,108509,113358,22632,102448,105815,560740,196344,54936,63827,992885,1107235,5916894,24448217,23396335,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,575958,223702,517060,20,87240,87311,20,107377,113949,24235,102909,108499,560740,196344,54936,66492,1008374,1115530,6071237,24390702,23487302,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,548939,215526,509156,20,85277,86499,20,111455,115603,25277,104262,106256,560740,196344,54936,68917,950697,1092418,6045359,24665097,23290510,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,644425,233469,511661,20,86419,87822,20,108068,117586,22842,103590,106355,560740,196344,54936,76320,1201748,1117855,6049747,24618160,23574743,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,612175,216679,506271,20,90887,92960,20,117206,112607,33562,112206,105153,560740,196344,54936,95245,995800,1279942,6190487,24807248,23977664,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,644384,216057,601836,20,85798,87040,20,131421,113889,45915,103610,105353,560740,196344,54936,65541,1013563,1059557,6193672,24740425,23915269,
163.000000, 216.000000, 216.000000, 876.000000, 0.989712, 0.018776,649253,253616,516529,20,86048,87731,20,104742,129889,27210,109632,104372,560740,196344,54936,106986,1019433,1080766,6195595,24949510,23950954,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,560450,234441,565940,20,84264,89805,20,132093,113929,25327,101316,100485,560740,198879,56886,65280,996271,1054698,6089731,24762005,24245316,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,633203,391560,1142209,20,87351,89565,20,120271,117776,30396,101737,102899,560740,198879,56886,109602,1007211,1061721,6083690,24870934,24321525,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,570989,254879,563005,20,87320,89965,20,114720,114650,22762,102008,102669,560740,198879,56886,78644,980873,1082229,5908378,24808841,24420577,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,575067,247965,569266,20,88693,90617,20,114611,115813,34703,102017,105814,560740,198879,56886,75789,1004637,1141628,6178814,24995393,24363802,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,571320,240312,564347,20,85978,89655,20,109862,114030,22992,107728,101506,560740,198879,56886,63557,1009004,1113216,6008862,24882987,24315885,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,573604,512802,563846,20,85948,89024,20,117907,117185,91679,143493,173770,560740,198879,56886,93262,991642,1101996,10153179,28877577,24318029,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,640426,237346,568865,20,88383,89674,20,106676,117707,24145,101907,100946,560740,198879,56886,81259,1027669,1126580,6026154,24829218,24305706,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,572823,239110,570368,20,88903,89595,20,115212,113809,22411,101858,100595,560740,198879,56886,85076,972758,1116011,5936950,24795205,24409847,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,582261,239480,566952,20,88032,90196,20,116825,115422,29454,102108,101256,560740,198879,56886,66903,1027268,1077470,6035531,24710199,24310615,
164.000000, 216.000000, 216.000000, 876.000000, 0.985532, 0.018776,608458,244810,570237,21,87391,89004,20,106045,114090,25557,103600,101767,560740,198879,56886,81109,977917,1100813,6033929,24887205,24211684,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1673074,505469,1346575,20,222970,266469,20,333964,348551,93281,278131,297737,1413164,485780,130860,241975,2721682,2750395,23096664,93458747,97137237,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1863705,630889,1315538,20,261851,269055,31,330808,351076,93322,303828,289002,1413164,485780,130860,285324,2506966,2628540,23877930,92640383,95219282,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1682291,626902,1302633,21,265879,325217,20,303137,340856,59028,314028,247685,1413164,485780,130860,299991,2384752,2731690,23780782,93020773,96001480,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1662656,559498,1315708,20,221897,266801,30,263414,313216,61974,331429,246643,1413164,485780,130860,234040,2407654,2920978,24264070,93571605,95268152,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1641336,538670,1307323,20,231615,272390,20,266600,297557,57395,287167,274534,1413164,485780,130860,261280,2528988,2648037,24618340,93054273,95560610,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1659069,499067,1308304,20,230383,216929,20,258786,317594,78043,271649,248928,1413164,485780,130860,212120,2308943,2896313,24001256,92961713,95404593,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,2021465,510238,1356433,20,236514,257603,20,258255,292247,91227,282660,257694,1413164,485780,130860,293520,2635934,3042742,24466371,93066256,95384456,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1603868,505950,1219161,20,256792,238047,20,285274,280927,60782,274645,270427,1413164,485780,130860,296495,2437570,2669476,23694373,92992391,95778249,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1647748,505769,1243655,40,259266,214624,30,284443,281337,80348,317994,250891,1413164,485780,130860,241003,2573530,2683010,24021043,93206613,95379256,
165.000000, 343.000000, 343.000000, 1435.000000, 0.993676, 0.012197,1810597,608718,1378363,20,219373,237296,30,257934,330858,100775,271900,267151,1413164,485780,130860,284873,2371117,2867290,23555678,93260203,96184566,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4279124,1077961,2845439,20,543799,511019,30,723379,648852,177656,581489,586588,3147780,1070988,282255,1177454,5447832,5482204,74260477,315189598,301222571,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4996923,1132080,2799414,20,486093,476075,30,720965,659182,207341,569206,639405,3147780,1070988,282255,1596133,5553305,5657727,73459255,313768777,300773095,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4079728,1048798,2689262,20,498836,506842,20,611093,733528,196201,567523,573514,3147780,1070988,282255,1410723,5372543,5891055,74429859,314058019,300196466,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,5500448,1019524,2699080,20,483248,492776,20,616192,648061,178608,568685,589203,3147780,1070988,282255,1735569,5787856,6370226,76950280,314261883,299722013,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4517362,988877,2595610,20,490261,507091,20,626761,672085,167178,771738,587629,3147780,1070988,282255,1310287,5380287,6463608,75409108,314311234,300407333,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4209897,1178916,2643618,20,599021,474542,631,748926,621112,332852,813535,664791,3147780,1070988,282255,1287115,5363927,6271425,76051999,314326762,300202296,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4946290,1016878,2591232,20,519575,531216,30,864790,616082,184739,862345,573033,3147780,1070988,282255,1404351,5228488,6529038,74652537,313880633,300523116,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4233619,1063664,2561858,20,472989,476706,20,585967,622294,202141,778711,572432,3147780,1070988,282255,1182012,5013543,5890304,72980885,313793643,300587253,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4632884,1072691,2579010,20,473370,482296,20,657077,624728,209024,773381,581489,3147780,1070988,282255,1145926,5555560,5759764,73220966,313617359,299148429,
166.000000, 512.000000, 512.000000, 2192.000000, 0.995834, 0.008362,4780044,1043447,2617560,20,475694,478379,21,600003,613578,206910,554169,574186,3147780,1070988,282255,1394453,5113638,5707238,74059327,313806466,299108767,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2965279,1137481,2710581,20,348621,361474,20,546134,465726,145017,410404,408411,2262012,809818,236926,752372,5029422,5298016,46713865,196476911,189036559,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2951414,1265947,2724057,20,350975,373998,20,458994,473610,137252,470725,406327,2262012,809818,236926,589102,5233447,5297254,44965743,196313321,189489411,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2697908,1260146,2714118,20,357807,373095,21,487696,449426,132263,406196,402510,2262012,809818,236926,550531,4852217,5493725,44673887,196019411,189564609,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2778717,1137551,2693079,20,356425,357477,31,469423,460997,235302,408450,409022,2262012,809818,236926,412448,5100102,5624787,44183045,195943833,188654958,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2776873,1154211,2715410,30,351987,361895,20,478680,449526,95466,463241,429329,2262012,809818,236926,397951,4960466,5770845,45019962,196664176,189287099,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2619934,1143001,2685695,20,349863,357718,20,492014,467540,143494,419170,409612,2262012,809818,236926,407229,4824596,5661404,45106251,196348767,189579467,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,3312597,1149453,2774018,20,357898,357758,20,463932,464944,125360,409382,423018,2262012,809818,236926,657378,5156666,5668698,44674908,195738545,189456110,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2844737,1139213,2733002,20,348801,359461,20,483869,465816,129939,406126,405655,2262012,809818,236926,682795,4997955,5821879,44683704,196901192,189247957,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,2776452,1146157,2697157,20,350875,359671,20,495560,459214,142031,465435,407178,2262012,809818,236926,809137,5335996,5460895,45105109,195805809,188859533,
167.000000, 434.000000, 434.000000, 4710.000000, 0.979815, 0.025006,3137666,1228788,2748601,20,357436,360974,30,439337,467028,150657,411125,405295,2262012,809818,236926,510008,5083813,5469832,44810146,197169505,188995293,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7574,13104,19476,20,2605,2365,20,3326,3607,621,2946,2805,12420,5464,2200,1693,36647,39612,43440,83594,84345,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,8245,11852,18955,21,2294,2234,20,3617,3597,581,2855,2705,12420,5464,2200,1383,34804,38801,32951,83283,83684,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7373,11901,18414,20,2174,2224,21,4118,3647,541,2875,2765,12420,5464,2200,1533,32420,36397,25537,83363,84104,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,8115,12623,19085,20,2284,2144,20,3647,3566,651,2755,2645,12420,5464,2200,1272,32971,35606,25166,83484,83814,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7334,12163,19125,20,2274,2224,20,3517,3587,551,2866,2655,12420,5464,2200,1333,32109,35265,24916,83183,83594,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7003,11701,18333,20,2174,2134,20,3567,3606,591,2705,2675,12420,5464,2200,1703,30726,35786,28633,84385,84685,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,8125,12382,18955,20,2274,2174,20,3727,3587,541,2735,2896,12420,5464,2200,1814,32119,34273,26969,84626,84415,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7654,12312,19967,20,2244,2284,20,3556,3607,531,2946,2695,12420,5464,2200,1603,35014,37379,26249,84906,106596,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7354,12282,20207,20,2254,2244,20,3666,3657,531,2805,2635,12420,5464,2200,1343,35565,36628,27370,84485,84846,
168.000000, 32.000000, 32.000000, 126.000000, 0.937500, 0.123047,7554,11721,19656,20,2284,2224,20,3586,3567,642,2885,2735,12420,5464,2200,1302,34954,35656,25868,84475,84204,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,504046,219123,533500,20,82051,81840,20,110112,108139,22010,102999,95826,515020,183910,53245,60071,1003764,1005969,5363797,21054742,21590437,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,552595,235383,498146,20,81711,80007,20,125320,118107,27470,113238,94434,515020,183910,53245,150316,961156,1099650,5361733,24006837,21598311,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,498065,304519,505288,50,87471,81710,20,115222,121003,26890,105294,93862,515020,183910,53245,65571,994358,1057043,6357993,34093062,22203463,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,566271,390297,1004335,20,84025,132023,30,133576,108540,32190,102859,93582,515020,183910,53245,62615,1063304,1398039,5869997,21557766,22472287,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,576680,420192,601135,21,81961,80558,30,145568,105173,21690,137553,161247,515020,183910,53245,71972,1108798,1317051,5306321,21310372,22096246,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,519986,396809,563095,20,89124,116424,20,125049,111234,29664,110463,112898,515020,183910,53245,59790,1153650,1465333,6083029,21340287,22204555,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,620020,340736,626251,40,83594,130139,20,100966,115793,21359,153592,92059,515020,183910,53245,59279,1078542,1370158,6315997,21255741,21847690,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,566471,254758,552596,30,83373,133836,20,188246,106075,21079,135029,161958,515020,183910,53245,88422,1044029,1122844,5746821,21351236,22410544,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,577371,215797,658430,40,83965,82061,20,117226,108650,28212,101526,95145,515020,183910,53245,62394,1260737,1354199,5927402,21267473,22215775,
171.000000, 207.000000, 207.000000, 572.000000, 0.983524, 0.013349,816089,225424,706549,20,82822,81449,50,140027,142652,30266,108219,122094,515020,183910,53245,74527,1066791,1405092,5741641,21300765,21959815,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,28543,42638,74507,20,8175,7855,20,9988,11040,1964,9077,9217,42012,18922,7549,4728,104592,118298,176174,544090,595004,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,34263,42699,76401,20,7604,7855,20,11070,11050,1954,8957,8836,42012,18922,7549,4719,110253,118217,160575,582260,550331,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,30947,39543,71752,20,7514,7955,20,10970,11020,1903,9167,9027,42012,18922,7549,4348,101647,118227,145458,559919,553998,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,32279,40965,77883,20,7594,8015,20,10790,10980,2064,9217,9036,42012,18922,7549,4278,108629,119509,141350,578524,558496,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,31858,44000,78404,20,7614,7905,20,10810,11040,1704,9287,9167,42012,18922,7549,4248,113198,119068,144105,581288,555581,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,28563,38050,71562,20,7554,7804,20,10739,11110,1924,9136,9207,42012,18922,7549,4258,109761,123768,150717,569917,559488,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,34243,41917,76410,20,7554,7975,20,16640,10990,1683,9026,9006,42012,18922,7549,10790,110373,120021,150286,560710,555831,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,31468,42578,83744,20,7594,8045,20,10940,11140,1723,9157,8946,42012,18922,7549,4488,111314,130961,154544,565329,584704,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,30205,39623,80458,30,7664,7905,20,10789,11270,1844,9477,9107,42012,18922,7549,4227,112908,120732,151098,572232,557495,
172.000000, 59.000000, 59.000000, 312.000000, 0.910945, 0.089629,32239,39513,78164,20,7564,7885,20,13214,10850,1834,9116,9056,42012,18922,7549,4287,109622,118948,143333,563095,560270,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,186704,103921,261541,20,37068,35365,20,53127,51134,19345,45324,41496,225780,81738,24405,23513,453394,494669,1622582,6027497,6282225,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,185752,113669,228650,20,40284,36156,20,49291,50302,11371,44812,41897,225780,81738,24405,29775,466637,490081,2030532,6206515,6424897,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,175603,110824,237025,20,37109,36728,20,51154,48980,11351,44792,45203,225780,81738,24405,23734,445138,492766,1677863,6172373,6283246,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,185791,105574,227819,20,36567,36196,30,46996,48890,9668,44862,41637,225780,81738,24405,22492,451409,548008,1999094,6161412,6384062,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,175312,106155,229191,20,37068,36457,20,65761,49311,9758,45543,41957,225780,81738,24405,24886,469593,534643,1643480,6216083,6351722,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,170273,197974,240583,20,37118,36587,20,64899,93522,9828,61182,72053,225780,81738,24405,41516,448555,805350,11811576,9517189,6612292,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,195890,106656,239049,30,56384,62926,20,45904,50983,9698,65841,42288,225780,81738,24405,23684,460857,539221,1721804,7169796,9530244,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,169401,106286,229121,21,36858,36237,20,49260,48730,9307,45053,41676,225780,81738,24405,26328,441882,496773,1601453,6182762,6296671,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,171194,107638,229291,30,36658,36868,20,51464,50222,12934,45122,42969,225780,81738,24405,22732,469903,502473,1677363,6186729,6327238,
173.000000, 137.000000, 137.000000, 411.000000, 0.981778, 0.021898,197944,111014,237025,30,37289,36657,20,46335,49321,10199,46695,42478,225780,81738,24405,25728,458602,508484,1592857,6172793,6364806,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2578709,772360,1980239,20,343541,330878,30,490111,508014,146579,416285,417748,2169204,743260,198903,449055,4009699,4049161,43909522,175858922,181379127,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2775571,807013,2128271,20,472950,347739,40,476065,429108,163450,414632,379337,2169204,743260,198903,678747,3787791,4425212,43981925,174615507,181370220,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2237952,1044299,2252629,20,347358,330307,50,400626,421945,111345,414321,375560,2169204,743260,198903,559207,3932197,4138776,43891268,175067148,181883844,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2225119,757311,1907515,20,349462,330307,20,427616,430421,228520,414301,376492,2169204,743260,198903,383686,3836530,4577242,44031998,174526404,180853440,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2236149,994588,1891596,20,347118,329095,20,401969,423378,111916,461519,378957,2169204,743260,198903,396338,4162860,4648863,43722107,174869884,181532569,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2416642,882181,1922223,20,347108,328543,20,414913,433607,124779,416716,383635,2169204,743260,198903,465966,3625182,4667257,43840535,175273086,181708663,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2928612,794620,1908667,20,379558,330377,20,418630,497705,210096,417938,375520,2169204,743260,198903,532398,4580547,4586748,44282197,174896374,181738687,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2528937,757522,2174927,20,351986,432074,20,439177,439117,124189,409603,374889,2169204,743260,198903,621012,3853601,4745050,43774243,174634983,182046654,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2328809,756931,1876709,40,353410,329996,20,453985,428968,135008,418058,385248,2169204,743260,198903,412558,4418039,4406467,43686271,174362453,181635948,
174.000000, 425.000000, 425.000000, 1339.000000, 0.994065, 0.007413,2850047,804809,1902737,20,356094,332601,20,404293,437945,130299,465315,377444,2169204,743260,198903,604411,4053159,4706068,43867604,175191596,181826128,
175.000000, 225.000000, 225.000000, 1308.000000, 0.972978, 0.025837,619168,368537,868366,20,94343,97819,30,137653,148082,35305,115953,149956,608404,223908,67929,89976,1276676,1347426,6885233,28472444,27753321,
175.000000, 225.000000, 225.000000, 1308.000000, 0.972978, 0.025837,677525,473310,847988,20,135870,100264,20,171054,137783,31568,133635,156608,608404,223908,67929,90777,1262140,1317722,6974787,28828507,27797994,
175.000000, 225.000000, 225.000000, 1308.000000, 0.972978, 0.025837,615761,403963,777068,31,135660,123237,20,215586,168229,29584,133616,120662,608404,223908,67929,104903,1284380,1364738,7138419,28549105,27707508,
175.000000, 225.000000, 225.000000, 1308.000000, 0.972978, 0.025837,641879,387342,846746,20,137232,100835,20,172387,167077,25957,137132,157249,608404,223908,67929,92711,1310278,1445546,7442457,28412383,27450536,
175.000000, 225.000000, 225.000000, 1308.000000, 0.972978, 0.025837,672887,378165,797946,20,126943,99724,20,174871,160926,25157,122946,171315,608404,223908,67929,76872,1255407,1475912,7134060,28779919,27873963,
175.000000, 225.000000, 225.000000, 1308.000000, 0.972978, 0.025837,603920,465164,798186,20,126503,144656,20,163621,129779,36226,136010,199447,608404,223908,67929,70970,1198102,1472295,7506044,29786398,27698160,
