Matrix Number, Sparsity, Redundancy, CSF1 Size, CSF2 Size, CSF3 Size
4704, 48, 5, 2060, 5368, 2824
4705, 48, 6, 2236, 5656, 2996
4706, 48, 7, 2068, 5468, 2897
4707, 48, 8, 2196, 5676, 3021
4708, 48, 9, 2188, 5600, 2966
4709, 48, 10, 1924, 5348, 2843
4710, 48, 11, 2164, 5684, 3035
4711, 48, 12, 2028, 5480, 2916
4712, 48, 13, 2060, 5464, 2896
4713, 48, 14, 2060, 5520, 2938
4714, 48, 15, 2076, 5600, 2994
4715, 48, 16, 1876, 5276, 2801
4716, 48, 17, 2156, 5728, 3070
4717, 48, 18, 2148, 5700, 3051
4718, 48, 19, 2180, 5780, 3103
4719, 48, 20, 2108, 5672, 3040
4720, 48, 21, 2116, 5652, 3023
4721, 48, 22, 2180, 5716, 3055
4722, 48, 23, 2076, 5608, 3000
4723, 48, 24, 1964, 5456, 2914
4724, 48, 25, 2140, 5720, 3068
4725, 48, 26, 2028, 5568, 2982
4726, 48, 27, 2012, 5528, 2956
4727, 48, 28, 2028, 5552, 2970
4728, 48, 29, 2044, 5560, 2972
4729, 48, 30, 2188, 5816, 3128
4730, 48, 31, 1900, 5400, 2888
4731, 48, 32, 2140, 5720, 3068
4732, 48, 33, 2068, 5588, 2987
4733, 48, 34, 2180, 5788, 3109
4734, 48, 35, 2044, 5624, 3020
4735, 48, 36, 2196, 5780, 3099
4736, 48, 37, 2308, 5972, 3215
4737, 48, 38, 2180, 5788, 3109
4738, 48, 39, 2052, 5612, 3009
4739, 48, 40, 2076, 5624, 3012
4740, 48, 41, 2140, 5760, 3098
4741, 48, 42, 2108, 5704, 3064
4742, 48, 43, 2124, 5712, 3066
4743, 48, 44, 2236, 5856, 3146
4744, 48, 45, 1804, 5248, 2798
4745, 48, 46, 2092, 5688, 3056
4746, 48, 47, 2124, 5752, 3096
4747, 48, 48, 2076, 5688, 3060
4748, 48, 49, 2140, 5720, 3068
4749, 48, 50, 2204, 5864, 3160
4750, 48, 51, 2076, 5656, 3036
4751, 48, 52, 2148, 5772, 3105
4752, 48, 53, 2132, 5748, 3091
4753, 48, 54, 2100, 5700, 3063
4754, 48, 55, 2204, 5840, 3142
4755, 48, 56, 2164, 5740, 3077
4756, 48, 57, 2092, 5704, 3068
4757, 48, 58, 2140, 5752, 3092
4758, 48, 59, 2164, 5812, 3131
4759, 48, 60, 1996, 5560, 2984
4760, 48, 61, 2124, 5728, 3078
4761, 48, 62, 2148, 5756, 3093
4762, 48, 63, 2076, 5648, 3030
4763, 48, 64, 2172, 5792, 3114
4764, 48, 65, 2148, 5780, 3111
4765, 48, 66, 2020, 5564, 2981
4766, 48, 67, 2244, 5884, 3165
4767, 48, 68, 2012, 5600, 3010
4768, 48, 69, 2108, 5720, 3076
4769, 48, 70, 2044, 5632, 3026
4770, 48, 71, 2044, 5592, 2996
4771, 48, 72, 1948, 5464, 2924
4772, 48, 73, 2180, 5788, 3109
4773, 48, 74, 2180, 5804, 3121
4774, 48, 75, 2148, 5780, 3111
4775, 48, 76, 2068, 5652, 3035
4776, 48, 77, 2108, 5728, 3082
4777, 48, 78, 2132, 5724, 3073
4778, 48, 79, 2060, 5640, 3028
4779, 48, 80, 2076, 5680, 3054
4780, 48, 81, 2132, 5772, 3109
4781, 48, 82, 2012, 5584, 2998
4782, 48, 83, 2140, 5776, 3110
4783, 48, 84, 2004, 5556, 2979
4784, 48, 85, 1964, 5512, 2956
4785, 48, 86, 1852, 5360, 2870
4786, 48, 87, 2068, 5684, 3059
4787, 48, 88, 2148, 5788, 3117
4788, 48, 89, 2076, 5680, 3054
4789, 48, 90, 2132, 5764, 3103
4790, 48, 91, 2180, 5812, 3127
4791, 48, 92, 1996, 5568, 2990
4792, 48, 93, 2052, 5620, 3015
4793, 48, 94, 2028, 5624, 3024
4794, 48, 95, 2100, 5700, 3063
4795, 48, 96, 1980, 5528, 2964
4796, 48, 97, 2108, 5736, 3088
4797, 48, 98, 2116, 5724, 3077
4798, 48, 99, 2220, 5896, 3180
4799, 48, 100, 2156, 5792, 3118
4800, 49, 1, 2140, 4784, 2366
4801, 49, 2, 2036, 5036, 2581
4802, 49, 3, 2148, 5332, 2775
4803, 49, 4, 2060, 5320, 2788
4804, 49, 5, 2044, 5352, 2816
4805, 49, 6, 2156, 5536, 2926
4806, 49, 7, 1988, 5380, 2851
4807, 49, 8, 2164, 5580, 2957
4808, 49, 9, 2196, 5676, 3021
4809, 49, 10, 2108, 5608, 2992
4810, 49, 11, 2188, 5736, 3068
4811, 49, 12, 2156, 5664, 3022
4812, 49, 13, 2108, 5640, 3016
4813, 49, 14, 1916, 5360, 2854
4814, 49, 15, 2092, 5576, 2972
4815, 49, 16, 2116, 5644, 3017
4816, 49, 17, 2044, 5520, 2942
4817, 49, 18, 2012, 5544, 2968
4818, 49, 19, 2164, 5732, 3071
4819, 49, 20, 1996, 5504, 2942
4820, 49, 21, 2092, 5648, 3026
4821, 49, 22, 1828, 5276, 2813
4822, 49, 23, 2180, 5780, 3103
4823, 49, 24, 1964, 5464, 2920
4824, 49, 25, 2092, 5656, 3032
4825, 49, 26, 2004, 5532, 2961
4826, 49, 27, 1996, 5504, 2942
4827, 49, 28, 2060, 5632, 3022
4828, 49, 29, 2116, 5668, 3035
4829, 49, 30, 2156, 5712, 3058
4830, 49, 31, 2044, 5640, 3032
4831, 49, 32, 1972, 5500, 2945
4832, 49, 33, 2060, 5632, 3022
4833, 49, 34, 2164, 5780, 3107
4834, 49, 35, 1980, 5528, 2964
4835, 49, 36, 1996, 5528, 2960
4836, 49, 37, 1988, 5532, 2965
4837, 49, 38, 2052, 5636, 3027
4838, 49, 39, 2172, 5808, 3126
4839, 49, 40, 1964, 5496, 2944
4840, 49, 41, 2076, 5664, 3042
4841, 49, 42, 1852, 5336, 2852
4842, 49, 43, 1988, 5524, 2959
4843, 49, 44, 2100, 5684, 3051
4844, 49, 45, 1964, 5520, 2962
4845, 49, 46, 2076, 5648, 3030
4846, 49, 47, 2044, 5608, 3008
4847, 49, 48, 2084, 5676, 3049
4848, 49, 49, 1876, 5380, 2879
4849, 49, 50, 1940, 5452, 2917
4850, 49, 51, 1972, 5524, 2963
4851, 49, 52, 2116, 5724, 3077
4852, 49, 53, 2068, 5668, 3047
4853, 49, 54, 2012, 5592, 3004
4854, 49, 55, 2068, 5668, 3047
4855, 49, 56, 1916, 5432, 2908
4856, 49, 57, 2164, 5796, 3119
4857, 49, 58, 1940, 5444, 2911
4858, 49, 59, 2092, 5704, 3068
4859, 49, 60, 1748, 5204, 2779
4860, 49, 61, 2228, 5892, 3175
4861, 49, 62, 2164, 5820, 3137
4862, 49, 63, 2044, 5600, 3002
4863, 49, 64, 2052, 5644, 3033
4864, 49, 65, 2132, 5740, 3085
4865, 49, 66, 2084, 5684, 3055
4866, 49, 67, 2116, 5740, 3089
4867, 49, 68, 2068, 5668, 3047
4868, 49, 69, 2228, 5908, 3187
4869, 49, 70, 1940, 5476, 2935
4870, 49, 71, 2068, 5644, 3029
4871, 49, 72, 1980, 5536, 2970
4872, 49, 73, 2004, 5572, 2991
4873, 49, 74, 1764, 5188, 2763
4874, 49, 75, 1996, 5552, 2978
4875, 49, 76, 2036, 5628, 3025
4876, 49, 77, 2036, 5596, 3001
4877, 49, 78, 2252, 5920, 3190
4878, 49, 79, 2092, 5712, 3074
4879, 49, 80, 2076, 5688, 3060
4880, 49, 81, 1940, 5476, 2935
4881, 49, 82, 2212, 5868, 3161
4882, 49, 83, 2212, 5884, 3173
4883, 49, 84, 2068, 5644, 3029
4884, 49, 85, 2332, 6056, 3272
4885, 49, 86, 2116, 5724, 3077
4886, 49, 87, 2044, 5632, 3026
4887, 49, 88, 2188, 5864, 3164
4888, 49, 89, 1996, 5552, 2978
4889, 49, 90, 2140, 5776, 3110
4890, 49, 91, 1980, 5536, 2970
4891, 49, 92, 2396, 6144, 3322
4892, 49, 93, 2060, 5664, 3046
4893, 49, 94, 2068, 5660, 3041
4894, 49, 95, 2340, 6084, 3291
4895, 49, 96, 2028, 5616, 3018
4896, 49, 97, 2084, 5700, 3067
4897, 49, 98, 2044, 5600, 3002
4898, 49, 99, 2156, 5776, 3106
4899, 49, 100, 1932, 5464, 2928
4900, 50, 1, 2124, 4784, 2370
4901, 50, 2, 2188, 5184, 2654
4902, 50, 3, 1908, 5028, 2607
4903, 50, 4, 2036, 5300, 2779
4904, 50, 5, 2124, 5488, 2898
4905, 50, 6, 1852, 5160, 2720
4906, 50, 7, 1908, 5268, 2787
4907, 50, 8, 2172, 5648, 3006
4908, 50, 9, 1964, 5392, 2866
4909, 50, 10, 1844, 5220, 2767
4910, 50, 11, 2012, 5440, 2890
4911, 50, 12, 2060, 5568, 2974
4912, 50, 13, 2044, 5544, 2960
4913, 50, 14, 2108, 5632, 3010
4914, 50, 15, 1876, 5324, 2837
4915, 50, 16, 2132, 5660, 3025
4916, 50, 17, 2020, 5532, 2957
4917, 50, 18, 2044, 5560, 2972
4918, 50, 19, 1876, 5316, 2831
4919, 50, 20, 2004, 5540, 2967
4920, 50, 21, 2236, 5832, 3128
4921, 50, 22, 2028, 5592, 3000
4922, 50, 23, 1996, 5504, 2942
4923, 50, 24, 2068, 5620, 3011
4924, 50, 25, 2132, 5684, 3043
4925, 50, 26, 1860, 5316, 2835
4926, 50, 27, 1788, 5208, 2772
4927, 50, 28, 2348, 6008, 3232
4928, 50, 29, 2148, 5732, 3075
4929, 50, 30, 2108, 5672, 3040
4930, 50, 31, 2076, 5648, 3030
4931, 50, 32, 2028, 5560, 2976
4932, 50, 33, 2004, 5532, 2961
4933, 50, 34, 2012, 5552, 2974
4934, 50, 35, 1900, 5376, 2870
4935, 50, 36, 1900, 5416, 2900
4936, 50, 37, 1916, 5392, 2878
4937, 50, 38, 2044, 5632, 3026
4938, 50, 39, 1900, 5384, 2876
4939, 50, 40, 2156, 5712, 3058
4940, 50, 41, 2180, 5780, 3103
4941, 50, 42, 2084, 5660, 3037
4942, 50, 43, 1988, 5500, 2941
4943, 50, 44, 2108, 5696, 3058
4944, 50, 45, 2012, 5560, 2980
4945, 50, 46, 1956, 5500, 2949
4946, 50, 47, 2068, 5684, 3059
4947, 50, 48, 2140, 5704, 3056
4948, 50, 49, 1916, 5432, 2908
4949, 50, 50, 1996, 5544, 2972
4950, 50, 51, 2012, 5568, 2986
4951, 50, 52, 1900, 5400, 2888
4952, 50, 53, 2124, 5736, 3084
4953, 50, 54, 1972, 5508, 2951
4954, 50, 55, 2068, 5636, 3023
4955, 50, 56, 2108, 5728, 3082
4956, 50, 57, 1988, 5524, 2959
4957, 50, 58, 1972, 5540, 2975
4958, 50, 59, 2172, 5832, 3144
4959, 50, 60, 2108, 5696, 3058
4960, 50, 61, 1844, 5324, 2845
4961, 50, 62, 2164, 5812, 3131
4962, 50, 63, 1996, 5560, 2984
4963, 50, 64, 2380, 6144, 3326
4964, 50, 65, 1836, 5320, 2844
4965, 50, 66, 1812, 5276, 2817
4966, 50, 67, 2004, 5564, 2985
4967, 50, 68, 1764, 5196, 2769
4968, 50, 69, 2076, 5656, 3036
4969, 50, 70, 2180, 5828, 3139
4970, 50, 71, 2028, 5616, 3018
4971, 50, 72, 2020, 5612, 3017
4972, 50, 73, 2020, 5596, 3005
4973, 50, 74, 2052, 5636, 3027
4974, 50, 75, 2068, 5676, 3053
4975, 50, 76, 2196, 5852, 3153
4976, 50, 77, 2028, 5608, 3012
4977, 50, 78, 2028, 5600, 3006
4978, 50, 79, 1828, 5316, 2843
4979, 50, 80, 2020, 5596, 3005
4980, 50, 81, 2068, 5644, 3029
4981, 50, 82, 1892, 5396, 2887
4982, 50, 83, 2100, 5724, 3081
4983, 50, 84, 2076, 5680, 3054
4984, 50, 85, 2188, 5848, 3152
4985, 50, 86, 1932, 5448, 2916
4986, 50, 87, 2092, 5696, 3062
4987, 50, 88, 1900, 5408, 2894
4988, 50, 89, 2068, 5676, 3053
4989, 50, 90, 2068, 5644, 3029
4990, 50, 91, 2164, 5820, 3137
4991, 50, 92, 2028, 5608, 3012
4992, 50, 93, 1860, 5348, 2859
4993, 50, 94, 2020, 5596, 3005
4994, 50, 95, 2156, 5792, 3118
4995, 50, 96, 2012, 5592, 3004
4996, 50, 97, 1956, 5508, 2955
4997, 50, 98, 2276, 5980, 3229
4998, 50, 99, 2020, 5588, 2999
4999, 50, 100, 2060, 5656, 3040
5000, 51, 1, 2028, 4760, 2376
5001, 51, 2, 1844, 4884, 2515
5002, 51, 3, 2052, 5300, 2775
5003, 51, 4, 1972, 5212, 2729
5004, 51, 5, 1988, 5348, 2827
5005, 51, 6, 2052, 5444, 2883
5006, 51, 7, 2076, 5424, 2862
5007, 51, 8, 2060, 5488, 2914
5008, 51, 9, 1964, 5392, 2866
5009, 51, 10, 2124, 5632, 3006
5010, 51, 11, 1948, 5384, 2864
5011, 51, 12, 1964, 5432, 2896
5012, 51, 13, 1940, 5372, 2857
5013, 51, 14, 2020, 5460, 2903
5014, 51, 15, 2068, 5524, 2939
5015, 51, 16, 2012, 5544, 2968
5016, 51, 17, 2092, 5664, 3038
5017, 51, 18, 1892, 5340, 2845
5018, 51, 19, 1892, 5340, 2845
5019, 51, 20, 2012, 5536, 2962
5020, 51, 21, 2084, 5636, 3019
5021, 51, 22, 2044, 5600, 3002
5022, 51, 23, 1820, 5280, 2818
5023, 51, 24, 1668, 5068, 2697
5024, 51, 25, 1956, 5444, 2907
5025, 51, 26, 1876, 5348, 2855
5026, 51, 27, 2164, 5788, 3113
5027, 51, 28, 1868, 5368, 2872
5028, 51, 29, 1996, 5520, 2954
5029, 51, 30, 1924, 5428, 2903
5030, 51, 31, 2124, 5696, 3054
5031, 51, 32, 1940, 5412, 2887
5032, 51, 33, 2068, 5636, 3023
5033, 51, 34, 1892, 5396, 2887
5034, 51, 35, 1884, 5344, 2850
5035, 51, 36, 1876, 5364, 2867
5036, 51, 37, 1956, 5476, 2931
5037, 51, 38, 2084, 5652, 3031
5038, 51, 39, 2020, 5588, 2999
5039, 51, 40, 2060, 5640, 3028
5040, 51, 41, 2124, 5736, 3084
5041, 51, 42, 1620, 5012, 2667
5042, 51, 43, 1932, 5432, 2904
5043, 51, 44, 2068, 5676, 3053
5044, 51, 45, 1852, 5336, 2852
5045, 51, 46, 2124, 5720, 3072
5046, 51, 47, 2044, 5624, 3020
5047, 51, 48, 2060, 5648, 3034
5048, 51, 49, 1692, 5096, 2712
5049, 51, 50, 2044, 5624, 3020
5050, 51, 51, 2036, 5604, 3007
5051, 51, 52, 2228, 5884, 3169
5052, 51, 53, 2156, 5792, 3118
5053, 51, 54, 2276, 5932, 3193
5054, 51, 55, 1964, 5488, 2938
5055, 51, 56, 1908, 5444, 2919
5056, 51, 57, 1900, 5400, 2888
5057, 51, 58, 2004, 5572, 2991
5058, 51, 59, 1996, 5536, 2966
5059, 51, 60, 1924, 5460, 2927
5060, 51, 61, 2164, 5796, 3119
5061, 51, 62, 1932, 5432, 2904
5062, 51, 63, 2036, 5612, 3013
5063, 51, 64, 2076, 5672, 3048
5064, 51, 65, 1956, 5500, 2949
5065, 51, 66, 1892, 5404, 2893
5066, 51, 67, 2068, 5668, 3047
5067, 51, 68, 1956, 5508, 2955
5068, 51, 69, 2076, 5664, 3042
5069, 51, 70, 2172, 5792, 3114
5070, 51, 71, 1972, 5508, 2951
5071, 51, 72, 2052, 5636, 3027
5072, 51, 73, 1916, 5432, 2908
5073, 51, 74, 1988, 5548, 2977
5074, 51, 75, 2004, 5572, 2991
5075, 51, 76, 2260, 5948, 3209
5076, 51, 77, 1996, 5552, 2978
5077, 51, 78, 1900, 5408, 2894
5078, 51, 79, 2004, 5572, 2991
5079, 51, 80, 1884, 5392, 2886
5080, 51, 81, 2164, 5780, 3107
5081, 51, 82, 2020, 5580, 2993
5082, 51, 83, 2356, 6092, 3293
5083, 51, 84, 2124, 5752, 3096
5084, 51, 85, 2172, 5808, 3126
5085, 51, 86, 2140, 5768, 3104
5086, 51, 87, 1820, 5288, 2824
5087, 51, 88, 1900, 5416, 2900
5088, 51, 89, 1988, 5548, 2977
5089, 51, 90, 2092, 5688, 3056
5090, 51, 91, 2044, 5640, 3032
5091, 51, 92, 2116, 5740, 3089
5092, 51, 93, 2060, 5656, 3040
5093, 51, 94, 2028, 5624, 3024
5094, 51, 95, 2076, 5688, 3060
5095, 51, 96, 2108, 5720, 3076
5096, 51, 97, 1996, 5560, 2984
5097, 51, 98, 1916, 5448, 2920
5098, 51, 99, 1908, 5420, 2901
5099, 51, 100, 1908, 5436, 2913
5100, 52, 1, 1636, 4444, 2237
5101, 52, 2, 1900, 4904, 2516
5102, 52, 3, 1924, 5020, 2597
5103, 52, 4, 2012, 5224, 2728
5104, 52, 5, 1964, 5168, 2698
5105, 52, 6, 1948, 5248, 2762
5106, 52, 7, 1972, 5396, 2867
5107, 52, 8, 1964, 5392, 2866
5108, 52, 9, 2076, 5480, 2904
5109, 52, 10, 2060, 5536, 2950
5110, 52, 11, 1756, 5160, 2744
5111, 52, 12, 2020, 5492, 2927
5112, 52, 13, 2020, 5516, 2945
5113, 52, 14, 1988, 5420, 2881
5114, 52, 15, 1964, 5464, 2920
5115, 52, 16, 2132, 5724, 3073
5116, 52, 17, 2084, 5636, 3019
5117, 52, 18, 2028, 5552, 2970
5118, 52, 19, 2020, 5548, 2969
5119, 52, 20, 1820, 5232, 2782
5120, 52, 21, 1940, 5460, 2923
5121, 52, 22, 2132, 5684, 3043
5122, 52, 23, 1764, 5196, 2769
5123, 52, 24, 1972, 5452, 2909
5124, 52, 25, 1996, 5496, 2936
5125, 52, 26, 1948, 5472, 2930
5126, 52, 27, 2108, 5680, 3046
5127, 52, 28, 2076, 5624, 3012
5128, 52, 29, 2004, 5556, 2979
5129, 52, 30, 1940, 5468, 2929
5130, 52, 31, 1868, 5320, 2836
5131, 52, 32, 1876, 5340, 2849
5132, 52, 33, 1812, 5236, 2787
5133, 52, 34, 1980, 5504, 2946
5134, 52, 35, 2100, 5700, 3063
5135, 52, 36, 1932, 5432, 2904
5136, 52, 37, 1996, 5544, 2972
5137, 52, 38, 1940, 5444, 2911
5138, 52, 39, 1788, 5240, 2796
5139, 52, 40, 2116, 5684, 3047
5140, 52, 41, 1980, 5480, 2928
5141, 52, 42, 1860, 5372, 2877
5142, 52, 43, 2140, 5736, 3080
5143, 52, 44, 2012, 5552, 2974
5144, 52, 45, 1948, 5480, 2936
5145, 52, 46, 2212, 5876, 3167
5146, 52, 47, 1972, 5484, 2933
5147, 52, 48, 2076, 5656, 3036
5148, 52, 49, 1980, 5544, 2976
5149, 52, 50, 1796, 5268, 2815
5150, 52, 51, 1812, 5244, 2793
5151, 52, 52, 2036, 5604, 3007
5152, 52, 53, 1900, 5400, 2888
5153, 52, 54, 1980, 5536, 2970
5154, 52, 55, 2052, 5652, 3039
5155, 52, 56, 1756, 5192, 2768
5156, 52, 57, 2172, 5816, 3132
5157, 52, 58, 1852, 5344, 2858
5158, 52, 59, 1892, 5412, 2899
5159, 52, 60, 2076, 5640, 3024
5160, 52, 61, 2060, 5648, 3034
5161, 52, 62, 2084, 5684, 3055
5162, 52, 63, 1932, 5472, 2934
5163, 52, 64, 1788, 5256, 2808
5164, 52, 65, 2052, 5660, 3045
5165, 52, 66, 1996, 5552, 2978
5166, 52, 67, 1940, 5476, 2935
5167, 52, 68, 1844, 5332, 2851
5168, 52, 69, 2164, 5788, 3113
5169, 52, 70, 2100, 5700, 3063
5170, 52, 71, 2124, 5752, 3096
5171, 52, 72, 1876, 5388, 2885
5172, 52, 73, 2052, 5612, 3009
5173, 52, 74, 1964, 5520, 2962
5174, 52, 75, 2012, 5600, 3010
5175, 52, 76, 1892, 5388, 2881
5176, 52, 77, 2076, 5648, 3030
5177, 52, 78, 2092, 5688, 3056
5178, 52, 79, 1988, 5548, 2977
5179, 52, 80, 1844, 5332, 2851
5180, 52, 81, 2044, 5632, 3026
5181, 52, 82, 1892, 5412, 2899
5182, 52, 83, 2012, 5584, 2998
5183, 52, 84, 1900, 5408, 2894
5184, 52, 85, 1812, 5284, 2823
5185, 52, 86, 2084, 5684, 3055
5186, 52, 87, 1892, 5396, 2887
5187, 52, 88, 1804, 5280, 2822
5188, 52, 89, 1844, 5332, 2851
5189, 52, 90, 1940, 5476, 2935
5190, 52, 91, 1876, 5388, 2885
5191, 52, 92, 2004, 5572, 2991
5192, 52, 93, 1724, 5152, 2746
5193, 52, 94, 1796, 5276, 2821
5194, 52, 95, 2020, 5580, 2993
5195, 52, 96, 2076, 5664, 3042
5196, 52, 97, 1924, 5468, 2933
5197, 52, 98, 1876, 5380, 2879
5198, 52, 99, 2052, 5628, 3021
5199, 52, 100, 1924, 5444, 2915
5200, 53, 1, 1972, 4700, 2345
5201, 53, 2, 1820, 4840, 2488
5202, 53, 3, 2044, 5240, 2732
5203, 53, 4, 1796, 4972, 2593
5204, 53, 5, 1964, 5272, 2776
5205, 53, 6, 1956, 5284, 2787
5206, 53, 7, 2044, 5392, 2846
5207, 53, 8, 1860, 5188, 2739
5208, 53, 9, 2052, 5540, 2955
5209, 53, 10, 1868, 5240, 2776
5210, 53, 11, 1884, 5344, 2850
5211, 53, 12, 1828, 5252, 2795
5212, 53, 13, 2020, 5492, 2927
5213, 53, 14, 1780, 5180, 2753
5214, 53, 15, 1940, 5396, 2875
5215, 53, 16, 1892, 5316, 2827
5216, 53, 17, 2036, 5548, 2965
5217, 53, 18, 2036, 5564, 2977
5218, 53, 19, 1828, 5276, 2813
5219, 53, 20, 2012, 5544, 2968
5220, 53, 21, 2068, 5612, 3005
5221, 53, 22, 1820, 5272, 2812
5222, 53, 23, 1956, 5428, 2895
5223, 53, 24, 2084, 5652, 3031
5224, 53, 25, 1780, 5220, 2783
5225, 53, 26, 1892, 5340, 2845
5226, 53, 27, 1844, 5292, 2821
5227, 53, 28, 2020, 5556, 2975
5228, 53, 29, 1876, 5356, 2861
5229, 53, 30, 1724, 5160, 2752
5230, 53, 31, 1828, 5284, 2819
5231, 53, 32, 1868, 5328, 2842
5232, 53, 33, 1956, 5500, 2949
5233, 53, 34, 1852, 5304, 2828
5234, 53, 35, 1996, 5536, 2966
5235, 53, 36, 1780, 5212, 2777
5236, 53, 37, 2020, 5540, 2963
5237, 53, 38, 2052, 5628, 3021
5238, 53, 39, 1972, 5516, 2957
5239, 53, 40, 1852, 5336, 2852
5240, 53, 41, 1932, 5432, 2904
5241, 53, 42, 1796, 5244, 2797
5242, 53, 43, 1948, 5480, 2936
5243, 53, 44, 2140, 5760, 3098
5244, 53, 45, 1972, 5492, 2939
5245, 53, 46, 1964, 5520, 2962
5246, 53, 47, 1844, 5316, 2839
5247, 53, 48, 1812, 5268, 2811
5248, 53, 49, 1948, 5488, 2942
5249, 53, 50, 2100, 5724, 3081
5250, 53, 51, 1836, 5304, 2832
5251, 53, 52, 1964, 5520, 2962
5252, 53, 53, 2020, 5580, 2993
5253, 53, 54, 1988, 5540, 2971
5254, 53, 55, 1764, 5212, 2781
5255, 53, 56, 1980, 5544, 2976
5256, 53, 57, 1836, 5320, 2844
5257, 53, 58, 2012, 5592, 3004
5258, 53, 59, 2020, 5604, 3011
5259, 53, 60, 2020, 5588, 2999
5260, 53, 61, 2100, 5700, 3063
5261, 53, 62, 1956, 5476, 2931
5262, 53, 63, 2132, 5756, 3097
5263, 53, 64, 2116, 5732, 3083
5264, 53, 65, 1652, 5044, 2683
5265, 53, 66, 1804, 5288, 2828
5266, 53, 67, 1980, 5536, 2970
5267, 53, 68, 1964, 5520, 2962
5268, 53, 69, 2052, 5628, 3021
5269, 53, 70, 1908, 5444, 2919
5270, 53, 71, 1980, 5528, 2964
5271, 53, 72, 1988, 5532, 2965
5272, 53, 73, 1956, 5492, 2943
5273, 53, 74, 1652, 5044, 2683
5274, 53, 75, 1948, 5496, 2948
5275, 53, 76, 1956, 5484, 2937
5276, 53, 77, 1924, 5460, 2927
5277, 53, 78, 2060, 5656, 3040
5278, 53, 79, 2044, 5624, 3020
5279, 53, 80, 2028, 5616, 3018
5280, 53, 81, 1932, 5440, 2910
5281, 53, 82, 1980, 5544, 2976
5282, 53, 83, 1836, 5328, 2850
5283, 53, 84, 1844, 5348, 2863
5284, 53, 85, 1972, 5524, 2963
5285, 53, 86, 1876, 5388, 2885
5286, 53, 87, 2036, 5612, 3013
5287, 53, 88, 2140, 5784, 3116
5288, 53, 89, 1820, 5312, 2842
5289, 53, 90, 1956, 5508, 2955
5290, 53, 91, 1812, 5292, 2829
5291, 53, 92, 1956, 5516, 2961
5292, 53, 93, 2020, 5596, 3005
5293, 53, 94, 1948, 5504, 2954
5294, 53, 95, 1868, 5376, 2878
5295, 53, 96, 1852, 5352, 2864
5296, 53, 97, 1876, 5388, 2885
5297, 53, 98, 2052, 5660, 3045
5298, 53, 99, 1948, 5496, 2948
5299, 53, 100, 1980, 5536, 2970
5300, 54, 1, 2036, 4708, 2335
5301, 54, 2, 1796, 4868, 2515
5302, 54, 3, 1908, 5052, 2625
5303, 54, 4, 1908, 5204, 2739
5304, 54, 5, 1956, 5260, 2769
5305, 54, 6, 1916, 5248, 2770
5306, 54, 7, 2052, 5452, 2889
5307, 54, 8, 1916, 5304, 2812
5308, 54, 9, 1980, 5416, 2880
5309, 54, 10, 1956, 5340, 2829
5310, 54, 11, 1852, 5272, 2804
5311, 54, 12, 1884, 5280, 2802
5312, 54, 13, 2068, 5548, 2957
5313, 54, 14, 2012, 5504, 2938
5314, 54, 15, 1900, 5328, 2834
5315, 54, 16, 1804, 5240, 2792
5316, 54, 17, 1900, 5320, 2828
5317, 54, 18, 1980, 5432, 2892
5318, 54, 19, 2012, 5488, 2926
5319, 54, 20, 2052, 5596, 2997
5320, 54, 21, 1908, 5388, 2877
5321, 54, 22, 1900, 5376, 2870
5322, 54, 23, 1892, 5348, 2851
5323, 54, 24, 2100, 5652, 3027
5324, 54, 25, 1892, 5388, 2881
5325, 54, 26, 1836, 5280, 2814
5326, 54, 27, 1884, 5368, 2868
5327, 54, 28, 1956, 5484, 2937
5328, 54, 29, 1884, 5392, 2886
5329, 54, 30, 1964, 5456, 2914
5330, 54, 31, 1876, 5380, 2879
5331, 54, 32, 1956, 5476, 2931
5332, 54, 33, 1820, 5264, 2806
5333, 54, 34, 1892, 5348, 2851
5334, 54, 35, 1980, 5520, 2958
5335, 54, 36, 2068, 5644, 3029
5336, 54, 37, 2028, 5592, 3000
5337, 54, 38, 1868, 5360, 2866
5338, 54, 39, 1876, 5372, 2873
5339, 54, 40, 1996, 5544, 2972
5340, 54, 41, 1812, 5276, 2817
5341, 54, 42, 1676, 5056, 2686
5342, 54, 43, 1828, 5284, 2819
5343, 54, 44, 1884, 5400, 2892
5344, 54, 45, 1748, 5188, 2767
5345, 54, 46, 1964, 5488, 2938
5346, 54, 47, 1940, 5444, 2911
5347, 54, 48, 1876, 5372, 2873
5348, 54, 49, 1932, 5456, 2922
5349, 54, 50, 2004, 5516, 2949
5350, 54, 51, 1780, 5244, 2801
5351, 54, 52, 1924, 5444, 2915
5352, 54, 53, 1980, 5512, 2952
5353, 54, 54, 1796, 5268, 2815
5354, 54, 55, 1956, 5500, 2949
5355, 54, 56, 1996, 5536, 2966
5356, 54, 57, 1932, 5472, 2934
5357, 54, 58, 1972, 5500, 2945
5358, 54, 59, 1724, 5128, 2728
5359, 54, 60, 1804, 5272, 2816
5360, 54, 61, 1780, 5252, 2807
5361, 54, 62, 1812, 5276, 2817
5362, 54, 63, 1924, 5436, 2909
5363, 54, 64, 2060, 5640, 3028
5364, 54, 65, 1836, 5328, 2850
5365, 54, 66, 1836, 5304, 2832
5366, 54, 67, 1964, 5512, 2956
5367, 54, 68, 1940, 5460, 2923
