Matrix Number, Sparsity, Redundancy, CSF1 Size, CSF2 Size, CSF3 Size
5349, 54, 50, 155300, 234028, 156645
5350, 54, 51, 154332, 233272, 156245
5351, 54, 52, 151020, 229544, 153911
5352, 54, 53, 152876, 232024, 155347
5353, 54, 54, 150564, 230244, 154441
5354, 54, 55, 151740, 231488, 155076
5355, 54, 56, 153004, 232888, 155863
5356, 54, 57, 152932, 233260, 156247
5357, 54, 58, 152628, 233228, 156305
5358, 54, 59, 151612, 232304, 155959
5359, 54, 60, 151364, 232596, 156067
5360, 54, 61, 151020, 232360, 156104
5361, 54, 62, 152156, 234072, 156917
5362, 54, 63, 154644, 237924, 159835
5363, 54, 64, 152276, 235108, 157868
5364, 54, 65, 152004, 234452, 157260
5365, 54, 66, 152500, 236148, 158671
5366, 54, 67, 151820, 235416, 158115
5367, 54, 68, 152164, 235700, 158432
5368, 54, 69, 153244, 237728, 159974
5369, 54, 70, 152508, 236608, 159098
5370, 54, 71, 152436, 236612, 159240
5371, 54, 72, 152844, 237792, 160243
5372, 54, 73, 152820, 238084, 160277
5373, 54, 74, 153460, 238628, 160465
5374, 54, 75, 149772, 234656, 158028
5375, 54, 76, 153420, 239552, 161247
5376, 54, 77, 151716, 236596, 159125
5377, 54, 78, 151244, 237024, 159510
5378, 54, 79, 150388, 236116, 158917
5379, 54, 80, 152468, 238404, 160517
5380, 54, 81, 151420, 237528, 159963
5381, 54, 82, 152356, 238836, 160973
5382, 54, 83, 152412, 238904, 161008
5383, 54, 84, 151532, 238152, 160442
5384, 54, 85, 151804, 238928, 161136
5385, 54, 86, 151708, 239304, 161368
5386, 54, 87, 153236, 240828, 162395
5387, 54, 88, 153196, 241144, 162619
5388, 54, 89, 152532, 240844, 162631
5389, 54, 90, 153268, 241452, 162798
5390, 54, 91, 151076, 238948, 161171
5391, 54, 92, 151836, 239912, 161833
5392, 54, 93, 151844, 239820, 161727
5393, 54, 94, 152908, 241456, 162942
5394, 54, 95, 150892, 239216, 161300
5395, 54, 96, 154060, 243152, 164202
5396, 54, 97, 152780, 241992, 163307
5397, 54, 98, 153436, 242520, 163911
5398, 54, 99, 151108, 240292, 162449
5399, 54, 100, 153564, 243040, 164211
5400, 55, 1, 149276, 112648, 42013
5401, 55, 2, 150372, 121196, 56664
5402, 55, 3, 148772, 128292, 67359
5403, 55, 4, 149740, 136520, 75697
5404, 55, 5, 149668, 143812, 82921
5405, 55, 6, 148996, 150212, 88996
5406, 55, 7, 149276, 156448, 94222
5407, 55, 8, 149636, 162404, 99135
5408, 55, 9, 149404, 167352, 103126
5409, 55, 10, 150348, 172504, 107662
5410, 55, 11, 149004, 175528, 110279
5411, 55, 12, 149204, 179444, 113284
5412, 55, 13, 151204, 184612, 117424
5413, 55, 14, 149948, 186520, 118997
5414, 55, 15, 150932, 189756, 121768
5415, 55, 16, 149964, 192224, 123617
5416, 55, 17, 150828, 195328, 126085
5417, 55, 18, 148524, 195320, 126623
5418, 55, 19, 149620, 198372, 128685
5419, 55, 20, 148692, 199580, 129942
5420, 55, 21, 147940, 201340, 131481
5421, 55, 22, 148996, 203556, 133236
5422, 55, 23, 150244, 205844, 134840
5423, 55, 24, 150668, 207872, 136272
5424, 55, 25, 149364, 207724, 136507
5425, 55, 26, 149052, 209272, 137729
5426, 55, 27, 149604, 211236, 139232
5427, 55, 28, 148228, 211060, 139348
5428, 55, 29, 149340, 212080, 140026
5429, 55, 30, 149188, 213388, 140845
5430, 55, 31, 149700, 215444, 142537
5431, 55, 32, 149532, 215104, 142129
5432, 55, 33, 150044, 217192, 143967
5433, 55, 34, 148980, 217100, 144171
5434, 55, 35, 148844, 217824, 144508
5435, 55, 36, 150356, 220228, 146177
5436, 55, 37, 151340, 222384, 147815
5437, 55, 38, 148316, 219440, 146051
5438, 55, 39, 148500, 220068, 146474
5439, 55, 40, 149140, 220980, 147082
5440, 55, 41, 149156, 222516, 148180
5441, 55, 42, 148476, 222032, 148047
5442, 55, 43, 150204, 224408, 149530
5443, 55, 44, 148524, 222864, 148597
5444, 55, 45, 150444, 225672, 150761
5445, 55, 46, 146588, 221816, 147950
5446, 55, 47, 150396, 226744, 151379
5447, 55, 48, 148676, 224660, 150124
5448, 55, 49, 151380, 228484, 152626
5449, 55, 50, 149516, 227480, 152110
5450, 55, 51, 151060, 229092, 153379
5451, 55, 52, 150132, 228124, 152609
5452, 55, 53, 148620, 226736, 151983
5453, 55, 54, 150148, 229092, 153268
5454, 55, 55, 150460, 229648, 153855
5455, 55, 56, 147580, 226840, 151842
5456, 55, 57, 149916, 230240, 154294
5457, 55, 58, 148476, 228712, 153270
5458, 55, 59, 150868, 231292, 155101
5459, 55, 60, 148412, 228352, 153011
5460, 55, 61, 151492, 233564, 157017
5461, 55, 62, 150172, 231648, 155409
5462, 55, 63, 148180, 230004, 154430
5463, 55, 64, 148556, 230560, 154719
5464, 55, 65, 149460, 231916, 155798
5465, 55, 66, 148188, 230368, 154873
5466, 55, 67, 149972, 232868, 156631
5467, 55, 68, 151396, 234756, 157654
5468, 55, 69, 148628, 231188, 155366
5469, 55, 70, 147884, 230760, 155058
5470, 55, 71, 149644, 233736, 157313
5471, 55, 72, 149164, 232432, 156213
5472, 55, 73, 149828, 234164, 157541
5473, 55, 74, 148100, 231764, 155828
5474, 55, 75, 149348, 234172, 157587
5475, 55, 76, 149924, 234452, 157807
5476, 55, 77, 151620, 237004, 159559
5477, 55, 78, 148020, 232532, 156443
5478, 55, 79, 149164, 233992, 157553
5479, 55, 80, 150644, 236068, 158804
5480, 55, 81, 150676, 236572, 159522
5481, 55, 82, 148444, 234216, 157766
5482, 55, 83, 150044, 236400, 159320
5483, 55, 84, 150084, 236404, 159308
5484, 55, 85, 148812, 235168, 158730
5485, 55, 86, 149204, 235444, 158632
5486, 55, 87, 148924, 235320, 158677
5487, 55, 88, 151140, 238420, 160873
5488, 55, 89, 150748, 237832, 160068
5489, 55, 90, 148700, 235472, 158671
5490, 55, 91, 148372, 235124, 158557
5491, 55, 92, 149516, 236856, 159791
5492, 55, 93, 148508, 235712, 158948
5493, 55, 94, 149012, 236772, 159923
5494, 55, 95, 149260, 236792, 159786
5495, 55, 96, 150468, 238348, 160604
5496, 55, 97, 148964, 236820, 159851
5497, 55, 98, 150700, 239792, 161873
5498, 55, 99, 149780, 238220, 160766
5499, 55, 100, 150348, 238984, 161405
5500, 56, 1, 148380, 112200, 42731
5501, 56, 2, 147828, 119908, 57012
5502, 56, 3, 147372, 127648, 67578
5503, 56, 4, 145596, 134448, 75214
5504, 56, 5, 149236, 143708, 83166
5505, 56, 6, 146388, 148828, 88057
5506, 56, 7, 146820, 154828, 93269
5507, 56, 8, 147556, 161132, 98432
5508, 56, 9, 145804, 165096, 102190
5509, 56, 10, 147708, 170208, 105999
5510, 56, 11, 147916, 174704, 109593
5511, 56, 12, 146540, 177528, 112394
5512, 56, 13, 145692, 180216, 114591
5513, 56, 14, 146540, 184184, 117814
5514, 56, 15, 145532, 185232, 118666
5515, 56, 16, 146628, 189204, 121796
5516, 56, 17, 146932, 191668, 123673
5517, 56, 18, 145708, 192648, 124673
5518, 56, 19, 146468, 196012, 127567
5519, 56, 20, 145916, 196688, 128010
5520, 56, 21, 145380, 197548, 128569
5521, 56, 22, 147356, 202544, 132463
5522, 56, 23, 146964, 202396, 132287
5523, 56, 24, 146924, 204416, 134136
5524, 56, 25, 146460, 205280, 134983
5525, 56, 26, 144564, 204500, 134455
5526, 56, 27, 146260, 207876, 136863
5527, 56, 28, 148108, 210552, 138898
5528, 56, 29, 146476, 209864, 138314
5529, 56, 30, 146732, 210448, 139017
5530, 56, 31, 146516, 211204, 139631
5531, 56, 32, 148852, 215060, 142271
5532, 56, 33, 146988, 213888, 141906
5533, 56, 34, 146444, 213440, 141479
5534, 56, 35, 147996, 216832, 143691
5535, 56, 36, 147444, 217164, 144077
5536, 56, 37, 147748, 217244, 144298
5537, 56, 38, 146444, 217432, 144460
5538, 56, 39, 148660, 220132, 146459
5539, 56, 40, 149036, 220848, 146975
5540, 56, 41, 148396, 220544, 146957
5541, 56, 42, 146812, 219744, 146228
5542, 56, 43, 147900, 221776, 147648
5543, 56, 44, 147940, 222108, 148122
5544, 56, 45, 146892, 221592, 147935
5545, 56, 46, 146724, 222212, 148486
5546, 56, 47, 146860, 222992, 148926
5547, 56, 48, 146204, 222432, 148858
5548, 56, 49, 147628, 224168, 149907
5549, 56, 50, 145860, 222044, 148247
5550, 56, 51, 146220, 223320, 149330
5551, 56, 52, 146444, 223232, 149017
5552, 56, 53, 145964, 223536, 149411
5553, 56, 54, 146524, 224800, 150428
5554, 56, 55, 145284, 223492, 149566
5555, 56, 56, 147044, 225828, 151026
5556, 56, 57, 146068, 224700, 150583
5557, 56, 58, 147300, 226548, 151802
5558, 56, 59, 147740, 227584, 152496
5559, 56, 60, 146476, 227072, 152487
5560, 56, 61, 149052, 229864, 154244
5561, 56, 62, 145532, 225312, 151155
5562, 56, 63, 146036, 227116, 152425
5563, 56, 64, 146844, 227488, 152538
5564, 56, 65, 146124, 228032, 153178
5565, 56, 66, 147348, 229028, 153982
5566, 56, 67, 145756, 227616, 153006
5567, 56, 68, 148156, 230464, 154931
5568, 56, 69, 146196, 228828, 153618
5569, 56, 70, 146444, 228992, 153988
5570, 56, 71, 149004, 232368, 156114
5571, 56, 72, 146884, 230260, 155025
5572, 56, 73, 147812, 231452, 155697
5573, 56, 74, 146348, 229320, 154131
5574, 56, 75, 147372, 230672, 155008
5575, 56, 76, 148460, 232640, 156347
5576, 56, 77, 147076, 231540, 155735
5577, 56, 78, 145516, 229416, 154265
5578, 56, 79, 147596, 232648, 156813
5579, 56, 80, 146836, 231236, 155554
5580, 56, 81, 146836, 231684, 156137
5581, 56, 82, 147428, 233036, 156931
5582, 56, 83, 146244, 231380, 155798
5583, 56, 84, 148556, 234000, 157412
5584, 56, 85, 149252, 235156, 158320
5585, 56, 86, 148980, 235572, 158657
5586, 56, 87, 146428, 232008, 156294
5587, 56, 88, 145676, 230952, 155422
5588, 56, 89, 147540, 233684, 157602
5589, 56, 90, 147052, 233336, 157116
5590, 56, 91, 145556, 231484, 156021
5591, 56, 92, 146948, 233340, 157119
5592, 56, 93, 148100, 234700, 158148
5593, 56, 94, 146508, 232720, 156605
5594, 56, 95, 146772, 233700, 157484
5595, 56, 96, 146292, 233100, 157085
5596, 56, 97, 145420, 232744, 156925
5597, 56, 98, 145796, 232668, 156878
5598, 56, 99, 146012, 233264, 157504
5599, 56, 100, 147908, 235476, 158954
5600, 57, 1, 144156, 110088, 41918
5601, 57, 2, 144452, 118236, 55942
5602, 57, 3, 145484, 126696, 66809
5603, 57, 4, 144436, 133788, 74756
5604, 57, 5, 145884, 141784, 82134
5605, 57, 6, 144940, 147880, 87544
5606, 57, 7, 143548, 152872, 92187
5607, 57, 8, 143804, 159064, 97273
5608, 57, 9, 144220, 163672, 101215
5609, 57, 10, 144508, 169232, 106002
5610, 57, 11, 143868, 172376, 108419
5611, 57, 12, 145188, 176460, 111808
5612, 57, 13, 144404, 179068, 113874
5613, 57, 14, 143452, 181176, 115831
5614, 57, 15, 144284, 184912, 118606
5615, 57, 16, 146796, 189024, 121710
5616, 57, 17, 143036, 188880, 122088
5617, 57, 18, 144156, 191784, 124281
5618, 57, 19, 144428, 193936, 125962
5619, 57, 20, 143420, 194248, 126343
5620, 57, 21, 143532, 197264, 128838
5621, 57, 22, 145052, 199496, 130454
5622, 57, 23, 145052, 200752, 131259
5623, 57, 24, 143276, 201160, 131911
5624, 57, 25, 143956, 202836, 133294
5625, 57, 26, 145492, 204988, 134830
5626, 57, 27, 144676, 206020, 135647
5627, 57, 28, 145324, 207880, 137162
5628, 57, 29, 146364, 209488, 138191
5629, 57, 30, 143796, 207628, 136976
5630, 57, 31, 144756, 210196, 138938
5631, 57, 32, 145780, 211964, 140317
5632, 57, 33, 144068, 210740, 139540
5633, 57, 34, 143972, 212180, 140821
5634, 57, 35, 146356, 215044, 142637
5635, 57, 36, 146780, 215848, 143184
5636, 57, 37, 145860, 216068, 143721
5637, 57, 38, 144068, 213604, 141867
5638, 57, 39, 143348, 213796, 142319
5639, 57, 40, 146100, 218516, 145594
5640, 57, 41, 144548, 216228, 143735
5641, 57, 42, 144156, 216616, 144208
5642, 57, 43, 142996, 215884, 143992
5643, 57, 44, 145428, 219012, 146021
5644, 57, 45, 142476, 216136, 144055
5645, 57, 46, 145580, 220296, 146916
5646, 57, 47, 143052, 217976, 145505
5647, 57, 48, 144028, 219096, 146292
5648, 57, 49, 144964, 220404, 147145
5649, 57, 50, 144356, 220188, 146932
5650, 57, 51, 144612, 221196, 147877
5651, 57, 52, 145964, 223600, 149616
5652, 57, 53, 144420, 221452, 148045
5653, 57, 54, 143124, 220900, 147783
5654, 57, 55, 144636, 223176, 149244
5655, 57, 56, 143084, 220760, 147785
5656, 57, 57, 145484, 223888, 150008
5657, 57, 58, 145588, 225332, 151054
5658, 57, 59, 145692, 225144, 150954
5659, 57, 60, 145012, 224884, 150787
5660, 57, 61, 144980, 224524, 150456
5661, 57, 62, 144412, 224344, 150233
5662, 57, 63, 144876, 225504, 151342
5663, 57, 64, 143140, 223556, 149837
5664, 57, 65, 142676, 222996, 149573
5665, 57, 66, 142636, 223464, 149781
5666, 57, 67, 144372, 225580, 151326
5667, 57, 68, 143228, 224464, 150655
5668, 57, 69, 143260, 224416, 150778
5669, 57, 70, 142196, 223252, 149907
5670, 57, 71, 144492, 227080, 152601
5671, 57, 72, 144588, 227056, 152480
5672, 57, 73, 144396, 227240, 152741
5673, 57, 74, 145164, 228016, 153377
5674, 57, 75, 143492, 226460, 152305
5675, 57, 76, 144924, 228792, 153736
5676, 57, 77, 145676, 229664, 154438
5677, 57, 78, 144732, 228072, 153143
5678, 57, 79, 144996, 228628, 153589
5679, 57, 80, 143700, 227108, 152790
5680, 57, 81, 144068, 228364, 153561
5681, 57, 82, 145828, 230196, 155024
5682, 57, 83, 144580, 229100, 154283
5683, 57, 84, 144780, 229752, 154722
5684, 57, 85, 144356, 229100, 154267
5685, 57, 86, 144836, 229524, 154400
5686, 57, 87, 146780, 232656, 156786
5687, 57, 88, 141316, 224852, 151400
5688, 57, 89, 144604, 230072, 154917
5689, 57, 90, 143044, 227620, 153460
5690, 57, 91, 144276, 229412, 154336
5691, 57, 92, 143244, 228360, 154030
5692, 57, 93, 144684, 230392, 155096
5693, 57, 94, 142244, 227100, 153063
5694, 57, 95, 143756, 229360, 154552
5695, 57, 96, 144588, 230912, 155453
5696, 57, 97, 143892, 229940, 154986
5697, 57, 98, 143996, 230336, 155393
5698, 57, 99, 143236, 229524, 154881
5699, 57, 100, 145252, 231956, 156504
5700, 58, 1, 142228, 109124, 41877
5701, 58, 2, 142244, 117132, 55746
5702, 58, 3, 141404, 124648, 66136
5703, 58, 4, 141692, 132520, 74560
5704, 58, 5, 141700, 139604, 80949
5705, 58, 6, 143148, 147192, 87405
5706, 58, 7, 142396, 152816, 92570
5707, 58, 8, 143068, 158416, 96974
5708, 58, 9, 141676, 162672, 100761
5709, 58, 10, 143268, 167636, 104579
5710, 58, 11, 142508, 170976, 107440
5711, 58, 12, 139860, 172644, 109437
5712, 58, 13, 141260, 177144, 112989
5713, 58, 14, 143820, 182392, 116532
5714, 58, 15, 141596, 182640, 117209
5715, 58, 16, 143052, 186640, 120245
5716, 58, 17, 141956, 187716, 121341
5717, 58, 18, 143116, 190976, 123851
5718, 58, 19, 142852, 192372, 124894
5719, 58, 20, 141724, 192784, 125555
5720, 58, 21, 142532, 194828, 127128
5721, 58, 22, 140012, 195048, 127635
5722, 58, 23, 143332, 199436, 130510
5723, 58, 24, 142140, 199784, 131131
5724, 58, 25, 141108, 199956, 131327
5725, 58, 26, 143116, 203080, 133675
5726, 58, 27, 142156, 203712, 134172
5727, 58, 28, 142236, 204640, 135007
5728, 58, 29, 141980, 205120, 135317
5729, 58, 30, 142908, 206928, 136679
5730, 58, 31, 141164, 206184, 136238
5731, 58, 32, 141588, 207084, 136849
5732, 58, 33, 143372, 210272, 139021
5733, 58, 34, 142364, 209512, 138927
5734, 58, 35, 142868, 211004, 140023
5735, 58, 36, 141820, 210192, 139422
5736, 58, 37, 142212, 211572, 140576
5737, 58, 38, 142052, 211660, 140337
5738, 58, 39, 141076, 211588, 140703
5739, 58, 40, 140684, 212528, 141468
5740, 58, 41, 141892, 213524, 142025
5741, 58, 42, 142964, 215148, 143444
5742, 58, 43, 142876, 215224, 143441
5743, 58, 44, 141500, 214608, 143032
5744, 58, 45, 141188, 213892, 142512
5745, 58, 46, 142820, 217236, 145036
5746, 58, 47, 142684, 217240, 144958
5747, 58, 48, 142804, 217908, 145598
5748, 58, 49, 140396, 215624, 144054
5749, 58, 50, 144116, 220196, 147106
5750, 58, 51, 142460, 218952, 146303
5751, 58, 52, 141780, 218316, 145987
5752, 58, 53, 142380, 219448, 146755
5753, 58, 54, 141156, 218076, 145886
5754, 58, 55, 141444, 219108, 146716
5755, 58, 56, 140260, 217940, 146004
5756, 58, 57, 141684, 219300, 146810
5757, 58, 58, 143452, 222176, 148858
5758, 58, 59, 143444, 222972, 149126
5759, 58, 60, 143276, 222256, 149045
5760, 58, 61, 143164, 222840, 149298
5761, 58, 62, 141876, 220388, 147828
5762, 58, 63, 142460, 222608, 149387
5763, 58, 64, 141588, 221404, 148555
5764, 58, 65, 142324, 222668, 149593
5765, 58, 66, 140324, 220060, 147531
5766, 58, 67, 143332, 224460, 150749
5767, 58, 68, 139780, 219812, 147397
5768, 58, 69, 141340, 222680, 149412
5769, 58, 70, 142244, 223612, 150176
5770, 58, 71, 143292, 224504, 150666
5771, 58, 72, 139860, 220884, 148171
5772, 58, 73, 142580, 224028, 150582
5773, 58, 74, 140548, 221380, 148729
5774, 58, 75, 142068, 224436, 150755
5775, 58, 76, 142292, 225148, 151309
5776, 58, 77, 141532, 224464, 150952
5777, 58, 78, 142780, 225568, 151649
5778, 58, 79, 141012, 223732, 150441
5779, 58, 80, 142076, 225272, 151286
5780, 58, 81, 142148, 225604, 151636
5781, 58, 82, 141772, 225160, 151243
5782, 58, 83, 142644, 226268, 152209
5783, 58, 84, 140260, 223844, 150561
5784, 58, 85, 141828, 225860, 151903
5785, 58, 86, 139924, 223500, 150349
5786, 58, 87, 141852, 226504, 152455
5787, 58, 88, 142644, 227324, 152924
5788, 58, 89, 141964, 226440, 152614
5789, 58, 90, 141604, 226124, 152125
5790, 58, 91, 142012, 226536, 152552
5791, 58, 92, 142068, 227548, 153303
5792, 58, 93, 141868, 226760, 152825
5793, 58, 94, 140316, 224720, 151237
5794, 58, 95, 143148, 228792, 154051
5795, 58, 96, 143012, 228564, 153915
5796, 58, 97, 141684, 226772, 152700
5797, 58, 98, 141820, 226808, 152690
5798, 58, 99, 140764, 225640, 151984
5799, 58, 100, 140364, 225256, 151850
5800, 59, 1, 140196, 108108, 41413
5801, 59, 2, 140572, 116296, 55234
5802, 59, 3, 140852, 124356, 65777
5803, 59, 4, 138388, 130796, 73812
5804, 59, 5, 139644, 138512, 80627
5805, 59, 6, 139532, 145072, 86215
5806, 59, 7, 140420, 151172, 91422
5807, 59, 8, 138652, 155776, 95601
5808, 59, 9, 139804, 160888, 99826
5809, 59, 10, 140484, 166204, 103931
5810, 59, 11, 138588, 168096, 106028
5811, 59, 12, 138860, 172192, 108902
5812, 59, 13, 141580, 177008, 112614
5813, 59, 14, 138452, 177572, 113553
5814, 59, 15, 140460, 181880, 116772
5815, 59, 16, 139492, 183284, 117885
5816, 59, 17, 141180, 187280, 121136
5817, 59, 18, 139196, 187632, 121708
5818, 59, 19, 138580, 188956, 122820
5819, 59, 20, 139524, 191332, 124666
5820, 59, 21, 140508, 193336, 125977
5821, 59, 22, 139804, 194968, 127345
5822, 59, 23, 140300, 197112, 129314
5823, 59, 24, 139836, 197688, 129610
5824, 59, 25, 139036, 197496, 129672
5825, 59, 26, 140556, 200168, 131603
5826, 59, 27, 139332, 200636, 132205
5827, 59, 28, 139244, 201352, 132752
5828, 59, 29, 138468, 201348, 132863
5829, 59, 30, 140084, 203612, 134346
5830, 59, 31, 138500, 203108, 134122
5831, 59, 32, 139948, 205536, 135949
5832, 59, 33, 139084, 205568, 136151
5833, 59, 34, 140196, 206892, 137051
5834, 59, 35, 140164, 207892, 137774
5835, 59, 36, 140580, 209532, 139018
5836, 59, 37, 140372, 209628, 139137
5837, 59, 38, 138364, 208584, 138620
5838, 59, 39, 138900, 208556, 138652
5839, 59, 40, 139164, 209736, 139621
5840, 59, 41, 139052, 210040, 139685
5841, 59, 42, 139060, 210300, 139822
5842, 59, 43, 139580, 212208, 141449
5843, 59, 44, 139148, 212232, 141400
5844, 59, 45, 140948, 214132, 142776
5845, 59, 46, 137356, 210152, 140169
5846, 59, 47, 139876, 214500, 143362
5847, 59, 48, 139148, 213568, 142429
5848, 59, 49, 139108, 213876, 142598
5849, 59, 50, 138556, 213560, 142643
5850, 59, 51, 140452, 216116, 144347
5851, 59, 52, 138820, 214964, 143732
5852, 59, 53, 139860, 216148, 144523
5853, 59, 54, 139924, 216340, 144427
5854, 59, 55, 140716, 217984, 145746
5855, 59, 56, 139668, 217212, 145625
5856, 59, 57, 140620, 218056, 145897
5857, 59, 58, 142036, 220676, 147684
5858, 59, 59, 140564, 218812, 146614
5859, 59, 60, 141540, 220572, 147980
5860, 59, 61, 139636, 218164, 146234
5861, 59, 62, 139332, 218020, 145929
5862, 59, 63, 139748, 218852, 146550
5863, 59, 64, 140332, 219792, 147301
5864, 59, 65, 140940, 221272, 148538
5865, 59, 66, 139684, 219516, 147392
5866, 59, 67, 140244, 220444, 147772
5867, 59, 68, 140820, 221572, 148646
5868, 59, 69, 140852, 221748, 148810
5869, 59, 70, 139404, 219296, 147220
5870, 59, 71, 140828, 221760, 148988
5871, 59, 72, 138316, 218696, 146986
5872, 59, 73, 139956, 221732, 148856
5873, 59, 74, 138604, 219872, 147730
5874, 59, 75, 139244, 221032, 148573
5875, 59, 76, 140116, 222052, 149102
5876, 59, 77, 139156, 220636, 148385
5877, 59, 78, 140636, 222864, 149968
5878, 59, 79, 140620, 223320, 150159
5879, 59, 80, 140316, 223096, 149889
5880, 59, 81, 137668, 219060, 147141
5881, 59, 82, 139028, 221548, 148989
5882, 59, 83, 140156, 223352, 150177
5883, 59, 84, 140508, 223864, 150555
5884, 59, 85, 139228, 222488, 149573
5885, 59, 86, 139700, 223404, 150220
5886, 59, 87, 139260, 222416, 149491
5887, 59, 88, 140236, 223936, 150498
5888, 59, 89, 139924, 223572, 150520
5889, 59, 90, 138908, 222160, 149553
5890, 59, 91, 138452, 222100, 149335
5891, 59, 92, 140732, 225008, 151287
5892, 59, 93, 138380, 222000, 149398
5893, 59, 94, 140100, 224460, 151088
5894, 59, 95, 139628, 223776, 150575
5895, 59, 96, 139076, 223140, 150285
5896, 59, 97, 138548, 222796, 149924
5897, 59, 98, 140524, 225928, 152220
5898, 59, 99, 139316, 224340, 151090
5899, 59, 100, 139860, 225204, 151692
5900, 60, 1, 136844, 106432, 41733
5901, 60, 2, 138796, 115408, 55462
5902, 60, 3, 138420, 123156, 65833
5903, 60, 4, 137772, 130400, 73564
5904, 60, 5, 138596, 137924, 80271
5905, 60, 6, 136500, 143108, 85201
5906, 60, 7, 138420, 149812, 90680
5907, 60, 8, 136124, 153848, 94558
5908, 60, 9, 137060, 158900, 98500
5909, 60, 10, 135884, 162488, 101614
5910, 60, 11, 137820, 167728, 105581
5911, 60, 12, 136524, 170160, 107958
5912, 60, 13, 137876, 173996, 110828
5913, 60, 14, 135932, 175632, 112452
5914, 60, 15, 137252, 179188, 115159
5915, 60, 16, 136436, 180460, 116286
5916, 60, 17, 136468, 183108, 118334
5917, 60, 18, 136908, 185096, 120006
5918, 60, 19, 136428, 186504, 121171
5919, 60, 20, 137132, 189536, 123379
5920, 60, 21, 137260, 191000, 124518
5921, 60, 22, 135988, 190332, 124184
5922, 60, 23, 137356, 192904, 126138
5923, 60, 24, 136860, 193800, 126831
5924, 60, 25, 137972, 196740, 129424
5925, 60, 26, 138020, 198140, 130231
5926, 60, 27, 139676, 200160, 131859
5927, 60, 28, 137332, 199324, 131543
5928, 60, 29, 138820, 201756, 133230
5929, 60, 30, 136556, 199952, 131833
5930, 60, 31, 137540, 202412, 133963
5931, 60, 32, 136444, 201624, 133316
5932, 60, 33, 136068, 201836, 133534
5933, 60, 34, 135428, 201684, 133547
5934, 60, 35, 136292, 203556, 134804
5935, 60, 36, 138252, 206456, 136851
5936, 60, 37, 139316, 208156, 138269
5937, 60, 38, 136660, 205724, 136575
5938, 60, 39, 136436, 205852, 136801
5939, 60, 40, 137364, 207764, 138264
5940, 60, 41, 137884, 208656, 138676
5941, 60, 42, 137900, 208864, 138855
5942, 60, 43, 137228, 209352, 139396
5943, 60, 44, 137324, 209304, 139488
5944, 60, 45, 137204, 209836, 139879
5945, 60, 46, 136932, 210284, 140122
5946, 60, 47, 136940, 210672, 140402
5947, 60, 48, 136020, 209580, 139722
5948, 60, 49, 139452, 213904, 142527
5949, 60, 50, 136932, 210412, 140266
5950, 60, 51, 139132, 214384, 143102
5951, 60, 52, 138556, 214400, 143232
5952, 60, 53, 139492, 215916, 144345
5953, 60, 54, 138444, 214048, 143010
5954, 60, 55, 139852, 216656, 144696
5955, 60, 56, 136452, 213156, 142624
5956, 60, 57, 138372, 215532, 144123
5957, 60, 58, 137180, 214640, 143480
5958, 60, 59, 138692, 216316, 144745
5959, 60, 60, 138468, 216372, 144843
5960, 60, 61, 138812, 217208, 145478
5961, 60, 62, 136652, 214936, 143715
5962, 60, 63, 137468, 216104, 144825
5963, 60, 64, 136948, 215340, 144229
5964, 60, 65, 136780, 215736, 144613
5965, 60, 66, 136692, 215012, 143832
5966, 60, 67, 135300, 213876, 143250
5967, 60, 68, 138172, 217880, 146047
5968, 60, 69, 137140, 216300, 144877
5969, 60, 70, 138188, 218392, 146313
5970, 60, 71, 137156, 217300, 145749
5971, 60, 72, 137380, 217692, 146204
5972, 60, 73, 137220, 217740, 146104
5973, 60, 74, 136908, 217224, 146021
5974, 60, 75, 136444, 216880, 145578
5975, 60, 76, 136020, 216844, 145392
5976, 60, 77, 136668, 217384, 145751
5977, 60, 78, 139100, 220920, 148469
5978, 60, 79, 136228, 217948, 146515
5979, 60, 80, 136796, 218232, 146614
5980, 60, 81, 137284, 219692, 147824
5981, 60, 82, 136764, 218152, 146516
5982, 60, 83, 137916, 220120, 147894
5983, 60, 84, 138428, 221344, 148740
5984, 60, 85, 135588, 217644, 146066
5985, 60, 86, 135748, 217796, 146555
5986, 60, 87, 137020, 219568, 147580
5987, 60, 88, 139804, 223400, 150259
5988, 60, 89, 137508, 220588, 148127
5989, 60, 90, 136668, 219552, 147634
5990, 60, 91, 137660, 220600, 148381
5991, 60, 92, 137860, 221324, 148834
5992, 60, 93, 138156, 221696, 149184
5993, 60, 94, 137396, 220900, 148690
5994, 60, 95, 137436, 220976, 148668
5995, 60, 96, 138660, 222868, 150032
5996, 60, 97, 137180, 221280, 148872
5997, 60, 98, 137924, 222188, 149408
5998, 60, 99, 136492, 219784, 148042
5999, 60, 100, 139268, 224228, 150945
6000, 61, 1, 134572, 105296, 41259
6001, 61, 2, 134020, 113012, 54814
6002, 61, 3, 135084, 121456, 64723
6003, 61, 4, 134868, 128836, 72931
6004, 61, 5, 133948, 135360, 79015
6005, 61, 6, 134956, 142088, 84706
6006, 61, 7, 133196, 146704, 89044
6007, 61, 8, 135940, 153732, 94360
6008, 61, 9, 134436, 157396, 97751
6009, 61, 10, 134428, 161584, 101115
6010, 61, 11, 136580, 166772, 105089
6011, 61, 12, 134836, 169068, 107316
6012, 61, 13, 134604, 171464, 109327
