ID,rows,cols,nonzeros,sparsity,redundancy,size,constructor_time,scalar_time,spmv_time,spmm_time,sum_time,transpose_time,iterator_time
43, 1000000, 10000, 10000000.000000, 0.000000, 0.878038, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
43, 1000000, 10000, 10000000.000000, 0.000000, 0.878038, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
43, 1000000, 10000, 10000000.000000, 0.000000, 0.878038, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
43, 1000000, 10000, 10000000.000000, 0.000000, 0.878038, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
44, 1000000, 10000, 10000000.000000, 0.000000, 0.898448, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
45, 1000000, 10000, 10000000.000000, 0.000000, 0.918852, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
46, 1000000, 10000, 10000000.000000, 0.000000, 0.939266, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
47, 1000000, 10000, 10000000.000000, 0.000000, 0.959672, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
48, 1000000, 10000, 10000000.000000, 0.000000, 0.980079, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
49, 1000000, 10000, 10000000.000000, 0.000000, 1.000000, 120040004.000000, 0, 0, 0, 0, 0, 0, 0
