ID,rows,cols,nonzeros,sparsity,redundancy,size,constructor_time,scalar_time,spmv_time,spmm_time,sum_time
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 797803, 251, 94355, 3347896, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 807051, 240, 94396, 3504037, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 793446, 241, 94395, 3596244, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 2071106, 250, 94396, 3461217, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1124652, 241, 94396, 3482667, 230
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 813443, 251, 106328, 3551826, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 912727, 240, 95007, 3382400, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 778348, 241, 93795, 5374275, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1060809, 250, 93844, 6313852, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1068457, 241, 94485, 6182869, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 818252, 240, 93825, 5573806, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 805128, 251, 93804, 3818581, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792644, 240, 94425, 3619672, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 823031, 240, 93825, 4275081, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 800920, 250, 94396, 3556264, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 795510, 240, 106798, 3366521, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794718, 251, 95217, 3570971, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 950618, 240, 94406, 3798190, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1740257, 241, 94386, 4212754, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 826988, 250, 94455, 4239234, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 818623, 241, 94416, 4202646, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 795470, 240, 94406, 4677690, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 831637, 250, 94375, 4731309, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 797954, 241, 94385, 4766254, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 918157, 240, 94396, 4775751, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1219683, 241, 105997, 4180104, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 847502, 240, 95117, 4203398, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 801862, 291, 94085, 4203838, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 782105, 241, 93814, 4279409, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794778, 250, 94065, 4232702, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794017, 241, 93814, 4194921, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 869808, 250, 94476, 3308523, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 799697, 241, 93835, 3417145, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 785642, 250, 94506, 4686536, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 806449, 241, 93824, 4736970, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 810607, 240, 94506, 4705431, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 796622, 250, 106418, 4720203, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792675, 241, 94956, 3640982, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 783327, 240, 94516, 3618721, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794127, 251, 118100, 3884735, 251
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 842086, 240, 94035, 3459850, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 808955, 241, 93825, 3345152, 241
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 793336, 251, 94406, 3336616, 250
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 793105, 240, 94405, 3319975, 240
0, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 835925, 251, 94396, 3451609, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1728605, 361, 93784, 3342526, 361
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1086601, 271, 93884, 3715711, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 961568, 351, 93814, 3329722, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 935380, 260, 93594, 3617137, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794889, 241, 121066, 3386107, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 784208, 240, 94787, 3464283, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 814225, 241, 94456, 3310387, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 821688, 241, 93814, 3382130, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 810988, 240, 93785, 3319583, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 791342, 241, 93804, 4255705, 230
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 783037, 240, 94516, 3384204, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 788487, 241, 93815, 3336756, 230
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 795439, 240, 93804, 3300218, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 788757, 250, 93814, 3648365, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 791211, 241, 93785, 3370178, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 813763, 250, 113571, 3369176, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 808464, 241, 107460, 3315355, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 861412, 240, 94485, 3318221, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 796452, 241, 93814, 3396086, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 790119, 241, 93845, 3352996, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 786192, 240, 93764, 3307822, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 813733, 241, 93815, 3551390, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 836857, 240, 93925, 3353577, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 817300, 241, 93804, 3962954, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1267617, 240, 93814, 3489560, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 798555, 240, 115425, 3883593, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792965, 250, 95206, 3455046, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 790340, 240, 93934, 3763335, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 780101, 241, 94406, 3350471, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 798695, 240, 94165, 3823450, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 795249, 251, 117528, 3446210, 230
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794006, 240, 95087, 5132104, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 845373, 241, 94376, 3514075, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 776414, 241, 94486, 3510789, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 789919, 250, 94415, 3472187, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 830475, 241, 107780, 3424840, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792304, 240, 95137, 4163193, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792974, 251, 93914, 3538761, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 788075, 240, 94375, 3849930, 501
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794858, 241, 92843, 3390676, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 871531, 250, 92843, 4541516, 271
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 886293, 241, 94385, 3448313, 260
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 807191, 240, 94366, 4625703, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 780481, 240, 94346, 4288956, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 798675, 241, 94516, 3672600, 260
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 821447, 240, 93804, 3772236, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 795269, 241, 140482, 3439908, 260
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 805849, 240, 95257, 4370338, 260
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792073, 250, 97250, 3475664, 281
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 784338, 240, 117779, 3806610, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 793335, 240, 168624, 3541961, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 808483, 241, 121055, 4100466, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792814, 250, 95728, 3811438, 260
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 778237, 241, 93765, 3991684, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 834542, 240, 116937, 3926573, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 797183, 241, 94616, 3549762, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 797243, 250, 94405, 5140837, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 849480, 241, 93914, 4407156, 300
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 798986, 240, 94496, 4427965, 270
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 793095, 250, 93835, 4488197, 291
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 794839, 241, 94406, 3436376, 371
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 959695, 240, 93814, 3392480, 421
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 814905, 241, 93934, 3349669, 260
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 825385, 250, 93825, 3425391, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 888001, 241, 94405, 3488307, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 779981, 240, 111798, 3435740, 350
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 924640, 250, 94827, 3358596, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 826497, 241, 94365, 3523923, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 883102, 240, 94506, 3328390, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 827228, 241, 94065, 3792684, 261
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 806881, 250, 94615, 3367673, 290
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 783578, 241, 94505, 4282534, 300
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 867333, 240, 94466, 3346764, 301
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 861181, 251, 94456, 3457310, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1016380, 241, 94456, 3622397, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 862203, 240, 122217, 3344410, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 792985, 241, 95227, 3321017, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 805849, 250, 94436, 4023914, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 801341, 241, 94386, 4328716, 251
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 945779, 240, 94405, 4153645, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 877112, 251, 94396, 4178481, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 874226, 241, 94406, 4197867, 250
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1353979, 240, 94456, 4354469, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 1515979, 241, 99736, 4190133, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 813683, 250, 93944, 4149487, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 801010, 241, 109824, 4897719, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 800068, 311, 95358, 4165036, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 866140, 261, 93945, 4070581, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 804356, 290, 94415, 3302261, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 825235, 320, 94376, 3421614, 230
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 802973, 251, 94486, 3507864, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 829603, 260, 94175, 3316819, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 815827, 241, 93825, 3322078, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 801220, 271, 93955, 3338068, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 839872, 260, 94516, 3445513, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 788176, 250, 94395, 3332568, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 806019, 271, 110356, 3342967, 230
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 920031, 260, 95227, 3313413, 241
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 813082, 261, 93464, 3319324, 240
1, 100, 100, 1000.000000, 0.100000, 1.000000, 7236.000000, 818002, 311, 94506, 4003666, 241
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 2053264, 391, 94195, 3571762, 361
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 932314, 301, 94455, 4218686, 280
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 826246, 320, 107009, 4634749, 261
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 854299, 261, 95007, 3776153, 260
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 914992, 270, 93253, 3399312, 260
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 866242, 250, 94135, 3411414, 241
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 852215, 251, 93964, 3307061, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 890386, 250, 94576, 4125182, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 852716, 250, 94175, 3581404, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 896857, 251, 94175, 3724387, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 858917, 240, 94296, 3596949, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 877852, 261, 93914, 3398671, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 849029, 241, 106778, 3532911, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 853888, 431, 95297, 3363926, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 1003356, 261, 150901, 3599785, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 1810637, 260, 94796, 3327999, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 860170, 260, 94436, 3464433, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 840062, 271, 94175, 4728745, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 834542, 270, 94105, 3864267, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 847466, 260, 94125, 3343428, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 832328, 271, 93905, 3481745, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 848999, 260, 94336, 3487752, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 856313, 261, 109433, 3685003, 241
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 870709, 261, 94966, 4137895, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 831266, 260, 93924, 4225569, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 858256, 260, 94156, 3945462, 241
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 841555, 251, 94145, 3348267, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 948739, 250, 94145, 3348367, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 833431, 310, 94306, 3324062, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 924489, 261, 94135, 3348707, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 861121, 260, 94225, 3414010, 241
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 830104, 251, 94176, 3329042, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 828751, 241, 106398, 3320335, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 840403, 250, 94987, 3329883, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 839953, 251, 93875, 3447091, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 842827, 240, 93954, 3770843, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 837086, 251, 94496, 3365940, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 916835, 251, 94445, 3319584, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 832769, 250, 93935, 3362093, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 854870, 251, 94025, 3513374, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 828150, 240, 94125, 3369196, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 841455, 240, 94104, 3370539, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 824683, 250, 93994, 3335824, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 824643, 250, 106838, 3338148, 261
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 840473, 251, 94947, 3579542, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 826487, 240, 93924, 3398440, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 1672641, 241, 94145, 3385767, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 1041668, 240, 94155, 3333329, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 838880, 240, 94125, 3340502, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 827720, 371, 94456, 3539784, 240
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 849049, 240, 94105, 3391517, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 844029, 240, 94205, 3324102, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 860560, 521, 94225, 3384605, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 1247160, 270, 106618, 3381258, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 867373, 281, 95257, 3738803, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 842768, 280, 94406, 3357444, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 846815, 291, 93965, 3395425, 251
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 860650, 251, 108752, 3372111, 250
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 828681, 260, 111448, 3430780, 241
2, 100, 100, 1000.000000, 0.100000, 0.998000, 7248.000000, 839391, 261, 95227, 3352715, 250
