Matrix Number,Matrix Rows,Matrix Cols,Matrix Nonzeros,Matrix Redundancy,Matrix Density,Eigen Constructor Time,CSF2 Constructor Time,CSF3 Constructor Time,Armadillo Constructor Time,Eigen InnerIterator Time,CSF2 InnerIterator Time,CSF3 InnerIterator Time,Armadillo InnerIterator Time,Eigen Scalar Multiplication Time,CSF2 Scalar Multiplication Time,CSF3 Scalar Multiplication Time,Armadillo Scalar Multiplication Time,Eigen Vector Multiplication Time,CSF2 Vector Multiplication Time,CSF3 Vector Multiplication Time,Armadillo Vector Multiplication Time,Eigen Memory Usage,CSF2 Memory Usage,CSF3 Memory Usage,Armadillo Memory Usage,Eigen Transpose Time,CSF2 Transpose Time,CSF3 Transpose Time,Armadillo Transpose Time,Eigen Matrix Multiplication Time,CSF2 Matrix Multiplication Time,CSF3 Matrix Multiplication Time,Armadillo Matrix Multiplication Time,Eigen Outer Sum Time,CSF2 Outer Sum Time,CSF3 Outer Sum Time,Armadillo Outer Sum Time,Eigen Sum Time,CSF2 Sum Time,CSF3 Sum Time,Armadillo Sum Time,Eigen Norm Time,CSF2 Norm Time,CSF3 Norm Time,Armadillo Norm Time
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,12714,113739,135318,69448,20,4859,5400,5470,1272,1002,7694,952,1372,7113,9186,3316,16600,27132,16412,16540,5851,106987,123027,9828,64128,1364879,1455526,93241,5470,1763,6071,4398,30,20,5590,30,1382,1362,5700,691,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,14426,115042,187895,60982,30,6542,5440,10480,1533,982,6813,621,4067,10088,7002,3567,16600,27132,16412,16540,4969,150627,141861,5189,140428,1408048,1721966,109782,6151,22561,9738,5269,41,31,8065,291,1353,1884,6783,2174,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,289081,123497,1770805,537428,20,4649,7824,62214,1272,1001,15208,822,19876,7012,9137,5561,16600,27132,16412,16540,7414,126472,1376130,46906,76490,1399472,8140243,100965,1473,7834,116795,4588,331,251,63537,390,1733,1633,65420,752,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,10930,114942,206609,55672,20,17112,5951,7724,1333,1032,5750,611,1783,6211,5800,4468,16600,27132,16412,16540,29163,161046,133846,8005,156878,1748013,1367143,82171,1613,7624,26659,3456,41,20,5960,30,1854,7213,5741,1954,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,12413,89214,124979,52587,20,5920,5360,5671,1343,1182,6562,641,1443,5681,9487,3055,16600,27132,16412,16540,3506,142572,140869,7363,66352,1572240,1515485,110553,4929,1503,26208,3396,30,20,7294,20,1803,2575,5791,751,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,12272,102197,164362,60932,20,5881,6492,6492,1442,1172,7153,701,1754,6813,6953,3827,16600,27132,16412,16540,6632,139426,153061,7124,96888,1467167,1701557,94924,1803,2104,29344,4067,30,20,6772,20,1723,1573,6782,612,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,14106,81861,173659,51114,20,8085,5390,5501,922,972,6452,661,1492,7805,8716,3556,16600,27132,16412,16540,7724,105414,133265,4689,81310,1438574,1542255,88863,6883,3627,24455,3416,30,21,8025,30,1974,1472,6401,941,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,15819,115863,161526,47056,20,4829,5520,5931,1303,1022,6332,681,1523,6602,7273,3576,16600,27132,16412,16540,3557,110613,129488,4759,72643,1363947,1376781,90416,3105,3757,6572,3396,30,20,5961,40,1332,1452,6172,712,
175.000000, 225.000000, 225.000000, 1308.000000, 0.144984, 0.025837,35465,89865,125431,46456,20,6071,9427,5790,1322,1112,5840,632,1393,5891,6642,4348,16600,27132,16412,16540,13164,109762,206820,4779,67684,1428095,1307644,90316,1523,1373,6201,3066,31,20,5390,20,1884,1403,5731,761,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,30446,105985,126282,139987,10,13645,12793,14557,2365,3647,9427,1613,2845,13295,13726,6061,46948,59352,31316,46948,7704,230183,200379,12573,145367,16822883,16241253,173318,4348,7534,10228,8486,30,20,8826,221,6923,1362,10640,1373,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,33011,120982,128005,167117,20,8555,9808,14817,2675,922,9327,2124,5460,14216,12363,10789,46948,59352,31316,46948,11581,186413,230864,32039,175402,17014485,16361044,134337,16400,6532,12863,9668,30,20,8806,40,2635,1663,10269,2365,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,37990,130741,167017,127985,20,11381,8907,14777,3957,1964,9398,1693,3967,44963,14947,6402,46948,59352,31316,46948,10049,223721,220555,17001,172226,16867384,16480994,136140,20628,35535,26669,13034,31,20,11070,251,2715,4308,10820,2555,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,55302,105354,141350,156077,20,8766,8556,15639,2354,942,9698,1703,4227,13014,13375,6763,46948,59352,31316,46948,12403,191412,195239,12343,158061,16939598,16434519,137713,2114,19195,10550,8766,30,20,9457,30,3797,952,14065,1703,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,29825,136140,123226,123677,20,11200,9297,22231,3908,912,12403,1643,3837,13685,13685,6482,46948,59352,31316,46948,46565,180251,218482,19505,159123,17068755,15884117,129418,2184,26959,42648,8565,30,20,8936,20,3316,1402,10370,2405,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,30155,131171,126793,124559,20,11311,10138,17152,2434,1262,9317,1723,3767,14246,13224,5841,46948,59352,31316,46948,7644,210016,213672,13765,155676,16738378,16038020,140999,16060,1914,39282,8986,31,20,9768,30,3346,2054,10870,2665,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,26258,98801,132353,135239,20,8605,8747,14857,2335,892,9608,1633,2765,13094,12843,6863,46948,59352,31316,46948,10219,185000,189979,21440,140899,16870120,16367265,121864,2735,4338,37739,8586,30,20,8906,20,2585,962,10529,1483,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,29484,98661,152791,134557,20,10549,8746,19646,2104,1072,15358,1643,3076,15378,12503,6472,46948,59352,31316,46948,15839,205778,201811,11441,172918,16491403,16665594,126903,21119,6732,38039,8856,30,20,11711,20,4418,2425,10619,1703,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,45594,204827,257603,230965,20,14858,12533,21489,4198,1723,16200,3206,5400,16149,19125,10239,46948,59352,31316,46948,10138,264576,302005,11892,206871,19299685,19730458,216638,10599,9738,14877,15288,31,20,13545,50,3656,2364,16300,4218,
176.000000, 936.000000, 936.000000, 3600.000000, 0.710114, 0.004109,72513,184008,180101,193626,20,15078,14547,23683,2434,1873,9578,1643,6261,13695,12964,10309,46948,59352,31316,46948,34333,204546,326640,15198,166546,19126457,19842183,204947,3316,1443,16901,15078,60,20,9047,30,3766,8476,11131,2324,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,34964,111795,140218,168410,20,14176,11311,16651,2826,1162,10920,1823,3377,15138,18504,6973,51284,64204,34056,51284,9938,264315,235924,12864,158842,19175517,18689824,192765,4048,3156,11721,10820,30,20,10089,271,4669,1462,14727,1694,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,42038,141430,130009,143073,40,9388,13374,18804,2755,992,10610,1813,3987,14687,13785,11200,51284,64204,34056,51284,13815,212771,255440,34333,155966,20011854,19180155,144005,18585,7634,16240,10049,30,20,12022,40,2965,1503,11622,2966,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,31969,120923,132584,142892,20,9588,10008,16601,2484,1012,10779,1894,4439,16831,14176,10990,51284,64204,34056,51284,7944,232087,230494,13445,193376,19513319,19926999,141680,23814,39342,22973,10138,30,20,10259,250,3276,5310,15278,3055,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,59389,130350,131792,139787,20,18494,9197,16440,2936,1022,10630,1843,5249,16771,18394,6993,51284,64204,34056,51284,17833,232688,224713,13956,189248,32600414,19263510,170754,2565,22531,10880,9717,30,20,9708,30,3988,8646,11712,1713,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,29324,134267,144836,139387,20,16320,10339,17111,2644,1142,10910,1823,4168,15208,14166,9217,51284,64204,34056,51284,50513,220505,265508,24065,166436,19904598,19014231,148262,2455,24956,42118,9478,30,20,11672,20,3717,1613,11862,2976,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,39633,122445,133575,138695,20,15779,10018,21961,2785,1062,10880,1833,4779,15569,14156,6332,51284,64204,34056,51284,12193,230113,237126,21489,177667,19805535,19116600,166997,18213,1843,40304,10570,30,20,13394,30,4979,1563,11712,1773,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,32750,114300,146008,152039,20,10229,11531,16450,2875,1002,13745,1873,3186,14937,14868,7103,51284,64204,34056,51284,11241,212871,221978,27701,187194,20024959,19247329,147512,2615,5660,40875,9818,30,20,12703,110,2845,1072,11722,1683,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,43209,113428,173048,157961,20,9678,10128,16751,2454,1142,10960,1843,3397,14627,14276,7574,51284,64204,34056,51284,18945,217840,223551,12653,191071,19892625,19185626,144265,23683,7845,39834,9758,30,20,9737,31,3706,2024,14457,2204,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,39412,143304,147962,132935,20,9477,10048,16561,2785,1012,11150,1824,3266,15038,14497,7053,51284,64204,34056,51284,8145,208262,228930,12332,160896,19902994,18954231,159854,11601,7964,11512,9648,111,20,10059,20,2905,1112,11731,1583,
177.000000, 1009.000000, 1009.000000, 3937.000000, 0.695134, 0.003867,77983,117055,142652,146269,20,12052,10008,16370,2815,1022,10780,1834,4017,15298,14377,6502,51284,64204,34056,51284,42097,230714,215096,12844,125290,19966140,18758882,164793,5650,1503,10921,8947,150,20,10038,30,2735,8375,12353,2474,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,36948,115732,131241,169402,20,12132,9838,17132,2815,1312,10549,1904,3306,15659,15839,6773,55060,69196,36788,55060,9407,272992,225514,12794,157880,23028500,22478338,153873,4127,3327,11591,10189,30,20,12744,331,3556,1553,12252,1803,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,36648,178828,131552,138154,20,10099,9909,17753,2976,1122,10710,1984,3446,15268,14526,8646,55060,69196,36788,55060,13234,305261,268013,34724,161016,23869445,22848629,146850,19596,9628,12212,11662,40,20,9999,40,3797,2364,12062,2936,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,35666,115573,142783,197824,20,10029,14146,31108,2816,1292,16441,2364,7023,20097,15178,12843,55060,69196,36788,55060,8455,236345,280566,13785,195349,22800500,21773413,194288,26128,42448,20408,19166,20,20,9898,251,4949,4629,12603,2856,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,93632,218502,175142,203814,20,11472,9758,25036,5060,1393,18804,1934,7424,19877,16941,18123,55060,69196,36788,55060,30726,290935,359761,15067,214153,22773971,22058056,258646,3647,25758,12423,16100,40,20,16250,61,4328,2084,12413,2074,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,50843,208192,251012,232728,20,12393,17021,25266,2815,1172,19045,1933,3747,20768,18715,11942,55060,69196,36788,55060,66442,307195,316833,21459,198244,23263702,21644405,186012,4147,29946,44882,16230,51,20,16991,40,3666,2224,16771,4398,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,50252,177076,209856,205127,20,13595,16009,30917,5500,1082,16110,2926,7604,16601,18373,11612,55060,69196,36788,55060,13986,267451,317093,21800,206309,22820938,21547718,201040,21169,2956,53649,13555,61,20,11110,30,3737,2704,19045,3576,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,31778,176284,191732,201230,20,17422,13074,29975,2865,1072,18874,1924,6422,19657,14948,7434,55060,69196,36788,55060,12133,244739,261911,23142,214003,23430609,22203924,140428,2074,6082,53769,18213,40,30,12002,30,4909,2194,18674,1784,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,71782,112677,177947,155346,20,17051,9768,19115,2475,1102,10519,1923,3517,15328,14347,9257,55060,69196,36788,55060,17552,229201,231516,13375,178518,22754366,22127403,134587,23543,8075,42338,10910,30,20,9768,121,4198,2815,12653,2204,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,43620,159534,154294,144025,20,9858,9788,17672,2524,1031,10500,2445,3507,15950,14316,8175,55060,69196,36788,55060,8356,233589,230544,14316,159814,23637690,21457782,157690,11501,7544,12283,10930,30,20,10489,40,3015,1212,14606,1834,
178.000000, 1089.000000, 1089.000000, 4225.000000, 0.719406, 0.003563,106606,170394,150427,144345,20,11070,9748,17993,2865,1072,10660,1933,5079,19536,15708,7393,55060,69196,36788,55060,39223,332351,219283,13004,110643,23384414,22144445,153763,3727,2053,12503,10730,40,30,11441,40,4248,8545,19385,3366,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,44272,169612,227879,256823,20,22381,13074,22322,3396,8446,13945,2434,4088,19847,19296,10850,71428,91032,48651,71428,11050,370882,311172,22601,234150,38996181,37544422,221728,4799,6242,14587,18423,30,20,15068,331,4408,2254,15759,3476,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,44311,201290,182826,192374,20,12894,14867,22711,3396,1403,13785,2424,4088,24886,18474,10359,71428,91032,48651,71428,19435,279123,350454,44021,187735,39708611,38935979,178568,29765,15058,16099,13615,30,20,13024,40,3907,2064,15518,3787,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,43180,148713,178348,179390,20,12864,13976,22541,3226,1453,14487,2464,5631,22120,19014,9097,71428,91032,48651,71428,10579,288621,298178,16640,215596,38836106,38684517,173338,31347,51926,28463,13074,40,20,13425,140,3928,4539,16280,3396,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,79977,154534,172607,178499,21,15539,13365,22472,3316,1543,14356,3136,5450,19806,20387,9879,71428,91032,48651,71428,20067,325399,298649,16951,293880,38888613,38264095,214534,4719,31137,15298,17071,30,21,13545,40,3807,1513,15819,2585,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,39482,157840,214694,185171,21,15157,13776,25397,3206,1423,14416,2515,5721,19957,18954,11281,71428,91032,48651,71428,72033,281467,357096,26369,206640,39178757,38155525,185671,3336,30326,60561,12874,30,20,13525,20,4419,2214,15769,3316,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,47427,149304,231225,195219,20,18875,15419,26899,3447,1893,23633,2505,6662,22231,19366,8646,71428,91032,48651,71428,11151,312755,328504,18634,210116,38656186,43870540,193315,29294,2344,57406,13294,41,20,14817,20,6853,3196,15909,6662,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,40725,239230,247084,267502,20,16100,24214,46215,3416,1423,28663,2475,4709,24875,19546,12633,71428,91032,48651,71428,19176,346137,400376,29594,287228,42550735,44147239,178478,5550,3386,64549,22401,40,21,15448,20,4508,1753,26649,2144,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,47637,147842,226055,201300,20,26399,13074,23003,3035,5791,14076,2475,4619,21249,18895,9036,71428,91032,48651,71428,23774,284924,309649,19947,323504,38919630,38561743,182786,31978,10720,58397,13084,30,20,18444,30,4588,2074,16090,2574,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,52316,225364,203815,220856,20,13345,13585,22451,3486,1533,14426,2454,9147,21730,18865,8465,71428,91032,48651,71428,10599,282730,312956,16581,218561,40077608,37926404,214164,3407,13214,15338,12904,30,20,13365,140,3967,1522,15909,3266,
179.000000, 1440.000000, 1440.000000, 5472.000000, 0.697007, 0.002639,108309,155235,195720,186022,20,13294,12984,22381,3426,1533,14416,2465,5821,19936,19175,8495,71428,91032,48651,71428,52927,303358,293149,17523,197332,39333911,38903510,214634,4318,1994,20127,12563,40,20,13535,20,3887,10880,15999,3667,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,39002,128847,147571,188065,20,13014,12353,21590,3737,1312,12043,2043,4408,17071,19877,10059,58304,74524,39580,58304,12874,317593,245271,15479,187876,26470657,25611057,199076,5660,4248,15889,10990,41,30,11281,261,5450,2144,18433,1783,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,41386,155637,146068,147411,20,11040,11080,19746,5340,1152,11832,2043,3717,16340,15729,12133,58304,74524,39580,58304,13616,256732,287979,35726,165935,26878897,26346870,159454,21589,12763,21510,20487,30,20,12242,40,3306,3306,14226,2845,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,38060,131231,157089,152290,30,11681,15759,27390,2835,1192,12183,2073,5009,19035,16260,15599,58304,74524,39580,58304,10540,267892,262392,14967,198435,26925523,27134948,160775,29184,54771,25847,12593,30,20,13344,260,3306,5911,13926,3727,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,69347,138975,157078,159503,20,15057,10920,18945,3326,1613,12352,2084,4628,17121,17612,8485,58304,74524,39580,58304,16571,259738,263214,15278,215607,27191402,30447477,215867,2805,27681,13254,11121,40,20,11511,30,4078,2104,14136,2785,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,34944,138915,156628,190590,20,14237,11892,26379,2916,1182,12173,2084,5160,17292,19115,15279,58304,74524,39580,58304,58618,250480,295073,30837,204345,27090947,25945471,172567,2955,25868,48579,11241,30,31,11221,20,4268,2325,13385,3817,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,39653,135619,158631,175473,20,14496,11010,18724,3096,1202,12543,2064,6342,17151,16200,7103,58304,74524,39580,58304,12413,294802,264336,15909,207872,26545604,26660026,206660,20358,1844,53659,11050,40,20,12252,20,4098,1723,13184,1853,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,34794,138776,175873,182415,20,11390,10950,24515,3015,1172,16951,2083,3606,17231,18344,11381,58304,74524,39580,58304,9608,237797,256632,32660,185420,27186603,26567835,170032,2434,3396,52016,10810,21,20,11081,30,3236,1222,19516,2234,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,52327,133716,254478,176925,20,11090,17141,20037,2635,1403,12002,2084,3797,16791,17101,12753,58304,74524,39580,58304,21069,249489,258675,15578,240331,26828684,25674434,158050,26028,8225,55662,13174,30,20,11170,40,4318,2334,14807,2144,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,44171,166326,172437,151679,20,10829,11351,18874,3006,1162,12223,2084,3647,17102,15929,7283,58304,74524,39580,58304,9157,235863,256552,13996,202281,27098140,27895385,200578,12823,8496,12913,11281,30,20,11621,30,3246,1452,13445,1693,
180.000000, 1180.000000, 1180.000000, 4465.000000, 0.696299, 0.003207,87601,130570,172006,162418,20,11070,11331,19105,3055,1162,12092,2083,4639,17092,16130,9908,58304,74524,39580,58304,43249,253115,241043,13936,133185,27210106,27696501,209875,3977,1824,12833,10349,151,20,11180,20,3206,9417,13755,2465,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,43069,146619,169402,220515,20,21699,13334,21720,3466,1453,13966,2445,6642,19466,19246,9427,67732,86860,46342,67732,11391,366053,290604,16330,192925,35821144,38871351,231726,4679,3747,15228,12633,30,20,13094,391,4338,2004,15789,2184,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,45123,181955,168039,175382,20,12343,13275,23423,3496,1372,15158,2384,4017,19025,18053,9768,67732,86860,46342,67732,16580,270326,321261,42768,160506,36447435,40501167,193786,25567,11350,14677,13534,20,20,13164,30,3607,1874,15399,3276,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,42578,146229,176144,176084,20,12303,12623,34153,3196,1383,14076,2394,5581,20838,18624,10129,67732,86860,46342,67732,10640,311873,285525,16020,188406,35984805,36597351,228049,30747,50042,26729,12463,30,20,13074,251,3887,4779,15688,2975,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,82903,152921,178598,182426,20,15789,12262,21850,3646,3146,13735,2404,4709,19326,19416,9558,67732,86860,46342,67732,18454,289582,345054,18424,210417,36863661,35316196,248737,3176,29885,14246,12743,30,20,12604,31,3697,1593,15799,2385,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,40244,160706,177827,183648,20,14406,12533,22131,3216,11551,14046,4208,7784,19526,18164,10079,67732,86860,46342,67732,80759,303438,385228,27320,206590,36740224,34410582,200569,6482,29705,55502,19757,30,30,12533,20,4388,2164,15398,3536,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,40484,163911,198294,181303,30,14096,13274,21509,3366,1383,13996,3035,5410,19927,18174,7554,67732,86860,46342,67732,10870,297227,291295,17542,204476,35757898,34262139,245331,25907,2134,66232,14777,30,20,13545,20,4639,2004,15068,3697,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,45995,149966,192233,211249,20,17502,13114,21750,5530,3226,18113,2394,3907,19385,18534,14316,67732,86860,46342,67732,10730,286006,285645,27551,202713,36481057,35190144,185651,2505,12774,59559,12533,30,20,15709,20,3676,1483,20739,2034,
181.000000, 1377.000000, 1377.000000, 5185.000000, 0.690438, 0.002735,46977,156829,247074,200539,20,12482,12473,22011,6191,1492,13555,2385,4498,19255,18033,11962,67732,86860,46342,67732,21970,285816,344563,16560,287528,36037362,35757707,189979,31137,17893,54310,14908,30,20,12513,30,4398,3457,15508,2504,
